index,day,state,rawpoll_clinton,rawpoll_trump,adjpoll_clinton,adjpoll_trump,c_minus_t_raw,c_minus_t_adj
294,2016-05-29,California,53.51721368681694,33.48278631318306,53.8220403113855,35.17557825989276,20.034427373633875,18.646462051492737
295,2016-05-29,U.S.,46.9,35.2,47.01871,36.73346,11.699999999999996,10.285249999999998
296,2016-05-30,California,53.51721368681694,33.48278631318306,53.8220403113855,35.17557825989276,20.034427373633875,18.646462051492737
297,2016-05-30,U.S.,46.5,34.8,46.63066,36.35176,11.700000000000003,10.2789
298,2016-05-31,California,53.51721368681694,33.48278631318306,53.8220403113855,35.17557825989276,20.034427373633875,18.646462051492737
299,2016-05-31,Florida,45.0,42.0,46.27422,45.91676,3.0,0.3574600000000032
300,2016-05-31,U.S.,46.7,33.7,46.84405,35.26876,13.0,11.575290000000003
301,2016-06-01,Florida,45.0,42.0,46.27422,45.91676,3.0,0.3574600000000032
302,2016-06-01,U.S.,47.5,33.7,47.65613,35.28489,13.799999999999997,12.37124
303,2016-06-02,Florida,45.0,42.0,46.27422,45.91676,3.0,0.3574600000000032
304,2016-06-02,U.S.,46.1,34.0,46.27494,35.59482,12.100000000000001,10.680120000000002
305,2016-06-02,Utah,35.0,35.0,36.39611,37.99364,0.0,-1.597529999999999
306,2016-06-03,U.S.,42.0,33.0,44.58181,37.00569,9.0,7.576119999999996
307,2016-06-03,Utah,35.0,35.0,36.39611,37.99364,0.0,-1.597529999999999
308,2016-06-04,U.S.,41.8,30.8,44.39024,34.81818,10.999999999999996,9.57206
309,2016-06-04,Utah,35.0,35.0,36.39611,37.99364,0.0,-1.597529999999999
310,2016-06-05,U.S.,43.9,29.0,46.49813,33.03089,14.899999999999999,13.467240000000004
311,2016-06-05,Utah,35.0,35.0,36.39611,37.99364,0.0,-1.597529999999999
312,2016-06-06,U.S.,44.0,29.9,46.60658,33.94169,14.100000000000001,12.66489
313,2016-06-06,Utah,35.0,35.0,36.39611,37.99364,0.0,-1.597529999999999
314,2016-06-07,U.S.,43.0,30.4,45.61335,34.45631,12.600000000000001,11.157039999999995
315,2016-06-07,Utah,35.0,35.0,36.39611,37.99364,0.0,-1.597529999999999
316,2016-06-08,California,50.0,26.0,52.61833,29.79511,24.0,22.82322
317,2016-06-08,U.S.,43.0,28.8,45.61828,32.86663,14.2,12.751649999999998
318,2016-06-08,Utah,35.0,35.0,36.39611,37.99364,0.0,-1.597529999999999
319,2016-06-09,California,50.0,26.0,52.61833,29.79511,24.0,22.82322
320,2016-06-09,U.S.,42.4,28.9,45.02784,32.97919,13.5,12.048649999999995
321,2016-06-09,Wisconsin,46.0,37.0,46.36,39.20329,9.0,7.156709999999997
322,2016-06-10,California,50.0,26.0,52.61833,29.79511,24.0,22.82322
323,2016-06-10,U.S.,45.517932936197276,33.180958704216366,48.27843267172956,37.19097114619543,12.336974231980909,11.087461525534131
324,2016-06-10,Wisconsin,46.0,37.0,46.36,39.20329,9.0,7.156709999999997
325,2016-06-11,California,50.0,26.0,52.61833,29.79511,24.0,22.82322
326,2016-06-11,U.S.,45.583305056911804,33.07920252432502,48.348641670179,37.099025992280325,12.504102532586781,11.249615677898674
327,2016-06-11,Wisconsin,46.0,37.0,46.36,39.20329,9.0,7.156709999999997
328,2016-06-12,California,50.0,26.0,52.61833,29.79511,24.0,22.82322
329,2016-06-12,U.S.,46.53594468870557,32.85590697645938,49.30549705186348,36.88538480387279,13.680037712246198,12.42011224799069
330,2016-06-12,Wisconsin,46.0,37.0,46.36,39.20329,9.0,7.156709999999997
331,2016-06-13,California,50.0,26.0,52.61833,29.79511,24.0,22.82322
332,2016-06-13,U.S.,45.800457029264834,33.96885402772459,48.57742937388256,38.000881591701024,11.831603001540252,10.576547782181533
333,2016-06-14,California,50.0,26.0,52.61833,29.79511,24.0,22.82322
334,2016-06-14,U.S.,45.9,31.9,48.58012,36.04625,14.0,12.53387
335,2016-06-14,Washington,49.0,37.0,48.77898,38.47954,12.0,10.299439999999997
336,2016-06-15,California,50.0,26.0,52.61833,29.79511,24.0,22.82322
337,2016-06-15,Maine,42.0,35.0,41.76123,38.11454,7.0,3.6466899999999995
338,2016-06-15,Maine CD-1,48.0,33.0,48.08424,36.49054,15.0,11.593699999999998
339,2016-06-15,Maine CD-2,36.0,37.0,35.35289,39.6472,-1.0,-4.294309999999996
340,2016-06-15,U.S.,44.16803476768022,34.75953643093039,46.385336739613145,38.744064105918596,9.408498336749831,7.6412726336945465
341,2016-06-15,Washington,49.0,37.0,48.77898,38.47954,12.0,10.299439999999997
342,2016-06-16,California,50.0,26.0,52.61833,29.79511,24.0,22.82322
343,2016-06-16,Maine,42.0,35.0,41.76123,38.11454,7.0,3.6466899999999995
344,2016-06-16,Maine CD-1,48.0,33.0,48.08424,36.49054,15.0,11.593699999999998
345,2016-06-16,Maine CD-2,36.0,37.0,35.35289,39.6472,-1.0,-4.294309999999996
346,2016-06-16,U.S.,45.17997682688339,34.5838569735245,47.40487921585827,38.5713139707187,10.596119853358896,8.833565245139576
347,2016-06-17,California,50.0,26.0,52.61833,29.79511,24.0,22.82322
348,2016-06-17,Maine,42.0,35.0,41.76123,38.11454,7.0,3.6466899999999995
349,2016-06-17,Maine CD-1,48.0,33.0,48.08424,36.49054,15.0,11.593699999999998
350,2016-06-17,Maine CD-2,36.0,37.0,35.35289,39.6472,-1.0,-4.294309999999996
351,2016-06-17,U.S.,44.678805545982044,35.24641900621304,46.91917749803147,39.232012961990016,9.432386539769002,7.687164536041454
352,2016-06-18,California,50.0,26.0,52.61833,29.79511,24.0,22.82322
353,2016-06-18,Maine,42.0,35.0,41.76123,38.11454,7.0,3.6466899999999995
354,2016-06-18,Maine CD-1,48.0,33.0,48.08424,36.49054,15.0,11.593699999999998
355,2016-06-18,Maine CD-2,36.0,37.0,35.35289,39.6472,-1.0,-4.294309999999996
356,2016-06-18,U.S.,44.96536222366963,35.35320561844595,47.219298268877054,39.336413875495374,9.612156605223676,7.882884393381679
357,2016-06-19,California,50.0,26.0,52.61833,29.79511,24.0,22.82322
358,2016-06-19,Maine,42.0,35.0,41.76123,38.11454,7.0,3.6466899999999995
359,2016-06-19,Maine CD-1,48.0,33.0,48.08424,36.49054,15.0,11.593699999999998
360,2016-06-19,Maine CD-2,36.0,37.0,35.35289,39.6472,-1.0,-4.294309999999996
361,2016-06-19,U.S.,44.45381383358342,34.67420410288497,46.713634011855824,38.656765898865864,9.779609730698441,8.056868112989966
362,2016-06-20,California,50.0,26.0,52.61833,29.79511,24.0,22.82322
363,2016-06-20,Maine,42.0,35.0,41.76123,38.11454,7.0,3.6466899999999995
364,2016-06-20,Maine CD-1,48.0,33.0,48.08424,36.49054,15.0,11.593699999999998
365,2016-06-20,Maine CD-2,36.0,37.0,35.35289,39.6472,-1.0,-4.294309999999996
366,2016-06-20,U.S.,46.67515151069954,35.386776847362384,48.73480604315161,39.11577132883011,11.288374663337155,9.619034714321508
367,2016-06-21,California,50.0,26.0,52.61833,29.79511,24.0,22.82322
368,2016-06-21,Maine,42.0,35.0,41.76123,38.11454,7.0,3.6466899999999995
369,2016-06-21,Maine CD-1,48.0,33.0,48.08424,36.49054,15.0,11.593699999999998
370,2016-06-21,Maine CD-2,36.0,37.0,35.35289,39.6472,-1.0,-4.294309999999996
371,2016-06-21,North Carolina,42.0,40.0,45.07899,44.6973,2.0,0.381689999999999
372,2016-06-21,U.S.,45.735243824646396,35.72206343040926,47.7910581118451,39.442451177805374,10.013180394237143,8.348606934039728
373,2016-06-22,California,50.0,26.0,52.61833,29.79511,24.0,22.82322
374,2016-06-22,North Carolina,42.0,40.0,45.07899,44.6973,2.0,0.381689999999999
375,2016-06-22,U.S.,45.80781737366281,35.68210197094912,47.86213063522603,39.400057039742336,10.125715402713691,8.4620735954837
376,2016-06-23,California,50.0,26.0,52.61833,29.79511,24.0,22.82322
377,2016-06-23,North Carolina,42.0,40.0,45.07899,44.6973,2.0,0.381689999999999
378,2016-06-23,U.S.,45.9344681803699,35.341057919512394,47.99053595584347,39.056187465401415,10.593410260857508,8.934348490442044
379,2016-06-24,California,50.0,26.0,52.61833,29.79511,24.0,22.82322
380,2016-06-24,U.S.,44.7,33.3,47.48173,37.43836,11.400000000000006,10.043369999999996
381,2016-06-25,California,50.0,26.0,52.61833,29.79511,24.0,22.82322
382,2016-06-25,Florida,46.0,42.0,47.46618,44.92581,4.0,2.540370000000003
383,2016-06-25,U.S.,44.5,33.0,47.29305,37.13445,11.5,10.1586
384,2016-06-26,California,50.0,26.0,52.61833,29.79511,24.0,22.82322
385,2016-06-26,Florida,46.0,42.0,47.46618,44.92581,4.0,2.540370000000003
386,2016-06-26,U.S.,41.905651827513964,33.9622672044593,44.73430502098317,38.225607992851565,7.943384623054661,6.508697028131608
387,2016-06-27,California,50.0,26.0,52.61833,29.79511,24.0,22.82322
388,2016-06-27,Florida,46.0,42.0,47.46618,44.92581,4.0,2.540370000000003
389,2016-06-27,U.S.,41.362719008443456,34.57041472573756,44.19813631159743,38.82751997788654,6.792304282705897,5.370616333710894
390,2016-06-28,California,50.0,26.0,52.61833,29.79511,24.0,22.82322
391,2016-06-28,U.S.,41.63346994592885,34.677534292335245,44.47632933591151,38.93205808509871,6.955935653593606,5.544271250812805
392,2016-06-29,California,50.0,26.0,52.61833,29.79511,24.0,22.82322
393,2016-06-29,U.S.,41.47350624169097,35.00000000000001,44.32544099139189,39.25250639081815,6.473506241690971,5.072934600573751
394,2016-06-30,California,50.0,26.0,52.61833,29.79511,24.0,22.82322
395,2016-06-30,Georgia,41.0,40.0,41.8088,43.34882,1.0,-1.5400200000000055
396,2016-06-30,U.S.,44.1,34.5,46.96316,38.61547,9.600000000000001,8.34769
397,2016-07-01,California,50.0,26.0,52.61833,29.79511,24.0,22.82322
398,2016-07-01,Georgia,41.0,40.0,41.8088,43.34882,1.0,-1.5400200000000055
399,2016-07-01,U.S.,44.3,33.1,47.18155,37.21085,11.199999999999996,9.9707
400,2016-07-02,California,50.0,26.0,52.61833,29.79511,24.0,22.82322
401,2016-07-02,Georgia,41.0,40.0,41.8088,43.34882,1.0,-1.5400200000000055
402,2016-07-02,U.S.,43.3,34.7,46.20069,38.80982,8.599999999999994,7.39087
403,2016-07-03,Georgia,41.0,40.0,41.8088,43.34882,1.0,-1.5400200000000055
404,2016-07-03,U.S.,44.8,34.2,47.71629,38.30355,10.599999999999994,9.41274
405,2016-07-04,Georgia,41.0,40.0,41.8088,43.34882,1.0,-1.5400200000000055
406,2016-07-04,U.S.,44.4,34.7,47.33111,38.80427,9.699999999999996,8.52684
407,2016-07-05,Georgia,41.0,40.0,41.8088,43.34882,1.0,-1.5400200000000055
408,2016-07-05,U.S.,44.0,34.8,46.94283,38.90897,9.200000000000003,8.033860000000004
409,2016-07-06,Georgia,41.0,40.0,41.8088,43.34882,1.0,-1.5400200000000055
410,2016-07-06,U.S.,44.3,35.1,47.25977,39.20079,9.199999999999996,8.058980000000005
411,2016-07-07,Nevada,45.0,41.0,46.91574,44.71906,4.0,2.1966800000000006
412,2016-07-07,U.S.,45.4,32.8,48.38591,36.89044,12.600000000000001,11.495470000000005
413,2016-07-07,Wisconsin,43.0,37.0,46.05735,41.5402,6.0,4.517150000000001
414,2016-07-08,Iowa,42.0,44.0,44.10923,47.95929,-2.0,-3.8500600000000063
415,2016-07-08,Kansas,36.0,47.0,37.82095,50.0624,-11.0,-12.241449999999993
416,2016-07-08,Nevada,45.0,41.0,46.91574,44.71906,4.0,2.1966800000000006
417,2016-07-08,U.S.,44.1,32.4,47.09819,36.48154,11.700000000000003,10.61665
418,2016-07-08,Wisconsin,43.0,37.0,46.05735,41.5402,6.0,4.517150000000001
419,2016-07-09,Colorado,48.0,35.0,50.10766,38.94823,13.0,11.15943
420,2016-07-09,Iowa,42.0,44.0,44.10923,47.95929,-2.0,-3.8500600000000063
421,2016-07-09,Kansas,36.0,47.0,37.82095,50.0624,-11.0,-12.241449999999993
422,2016-07-09,Nevada,45.0,41.0,46.91574,44.71906,4.0,2.1966800000000006
423,2016-07-09,New Hampshire,37.0,37.0,40.29258,43.25267,0.0,-2.960090000000001
424,2016-07-09,U.S.,45.1,31.2,48.09578,35.26984,13.900000000000002,12.825939999999996
425,2016-07-09,Wisconsin,43.0,37.0,46.05735,41.5402,6.0,4.517150000000001
426,2016-07-10,California,46.0,30.0,51.24165,33.07183,16.0,18.16982
427,2016-07-10,Colorado,48.0,35.0,50.10766,38.94823,13.0,11.15943
428,2016-07-10,Iowa,42.0,44.0,44.10923,47.95929,-2.0,-3.8500600000000063
429,2016-07-10,Kansas,36.0,47.0,37.82095,50.0624,-11.0,-12.241449999999993
430,2016-07-10,Nevada,45.0,41.0,46.91574,44.71906,4.0,2.1966800000000006
431,2016-07-10,New Hampshire,37.0,37.0,40.29258,43.25267,0.0,-2.960090000000001
432,2016-07-10,U.S.,44.7,30.8,47.68214,34.8558,13.900000000000002,12.826339999999995
433,2016-07-10,Wisconsin,43.0,37.0,46.05735,41.5402,6.0,4.517150000000001
434,2016-07-11,California,46.0,30.0,51.24165,33.07183,16.0,18.16982
435,2016-07-11,Colorado,48.0,35.0,50.10766,38.94823,13.0,11.15943
436,2016-07-11,Iowa,42.0,44.0,44.10923,47.95929,-2.0,-3.8500600000000063
437,2016-07-11,Kansas,36.0,47.0,37.82095,50.0624,-11.0,-12.241449999999993
438,2016-07-11,New Hampshire,37.0,37.0,40.29258,43.25267,0.0,-2.960090000000001
439,2016-07-11,U.S.,44.335520113924794,34.59026984695545,46.6151212308976,38.21551424709283,9.74525026696934,8.399606983804777
440,2016-07-11,Vermont,39.0,17.0,44.46117,23.13153,22.0,21.32964
441,2016-07-12,California,46.0,30.0,51.24165,33.07183,16.0,18.16982
442,2016-07-12,Colorado,48.0,35.0,50.10766,38.94823,13.0,11.15943
443,2016-07-12,New Hampshire,37.0,37.0,40.29258,43.25267,0.0,-2.960090000000001
444,2016-07-12,U.S.,43.95805655970499,37.58497211183924,46.45202967938093,40.95433286144056,6.37308444786575,5.497696817940371
445,2016-07-12,Vermont,39.0,17.0,44.46117,23.13153,22.0,21.32964
446,2016-07-13,California,46.0,30.0,51.24165,33.07183,16.0,18.16982
447,2016-07-13,New Hampshire,37.0,37.0,40.29258,43.25267,0.0,-2.960090000000001
448,2016-07-13,U.S.,44.00027367191566,37.582480825917706,46.48855270492659,40.94178502844334,6.417792845997948,5.546767676483259
449,2016-07-13,Vermont,39.0,17.0,44.46117,23.13153,22.0,21.32964
450,2016-07-14,California,46.0,30.0,51.24165,33.07183,16.0,18.16982
451,2016-07-14,New Hampshire,37.0,37.0,40.29258,43.25267,0.0,-2.960090000000001
452,2016-07-14,U.S.,43.633005931481776,39.021216540967075,45.98035319052034,42.43795748965619,4.611789390514697,3.5423957008641427
453,2016-07-14,Vermont,39.0,17.0,44.46117,23.13153,22.0,21.32964
454,2016-07-15,California,46.0,30.0,51.24165,33.07183,16.0,18.16982
455,2016-07-15,New Hampshire,37.0,37.0,40.29258,43.25267,0.0,-2.960090000000001
456,2016-07-15,U.S.,43.39094541454503,39.59765019604388,46.016037628703565,43.11274845497785,3.7932952185011524,2.903289173725727
457,2016-07-15,Vermont,39.0,17.0,44.46117,23.13153,22.0,21.32964
458,2016-07-16,California,46.0,30.0,51.24165,33.07183,16.0,18.16982
459,2016-07-16,New Hampshire,37.0,37.0,40.29258,43.25267,0.0,-2.960090000000001
460,2016-07-16,U.S.,42.8580410894214,39.84970269263548,45.540690682202175,43.288605053759994,3.0083383967859145,2.2520856284421833
461,2016-07-16,Vermont,39.0,17.0,44.46117,23.13153,22.0,21.32964
462,2016-07-17,California,46.0,30.0,51.24165,33.07183,16.0,18.16982
463,2016-07-17,New Hampshire,37.0,37.0,40.29258,43.25267,0.0,-2.960090000000001
464,2016-07-17,U.S.,40.0,35.9,43.31456,39.36701,4.100000000000001,3.9475499999999997
465,2016-07-17,Vermont,39.0,17.0,44.46117,23.13153,22.0,21.32964
466,2016-07-18,California,46.0,30.0,51.24165,33.07183,16.0,18.16982
467,2016-07-18,New Hampshire,37.0,37.0,40.29258,43.25267,0.0,-2.960090000000001
468,2016-07-18,Ohio,42.6,38.6,45.82602,42.46467,4.0,3.3613500000000016
469,2016-07-18,U.S.,37.0,39.8,40.60118,42.92866,-2.799999999999997,-2.3274800000000013
470,2016-07-18,Vermont,39.0,17.0,44.46117,23.13153,22.0,21.32964
471,2016-07-19,California,46.0,30.0,51.24165,33.07183,16.0,18.16982
472,2016-07-19,Ohio,42.6,38.6,45.82602,42.46467,4.0,3.3613500000000016
473,2016-07-19,U.S.,37.9,38.7,41.79591,41.46989,-0.8000000000000043,0.32601999999999975
474,2016-07-19,Vermont,39.0,17.0,44.46117,23.13153,22.0,21.32964
475,2016-07-20,Missouri,37.0,47.0,39.80254,48.14585,-10.0,-8.343310000000002
476,2016-07-20,Ohio,42.6,38.6,45.82602,42.46467,4.0,3.3613500000000016
477,2016-07-20,U.S.,38.8,37.5,42.97568,39.94062,1.2999999999999972,3.0350599999999943
478,2016-07-20,Vermont,39.0,17.0,44.46117,23.13153,22.0,21.32964
479,2016-07-21,Missouri,37.0,47.0,39.80254,48.14585,-10.0,-8.343310000000002
480,2016-07-21,U.S.,38.0,38.2,42.28299,40.48766,-0.20000000000000284,1.7953299999999999
481,2016-07-21,Vermont,39.0,17.0,44.46117,23.13153,22.0,21.32964
482,2016-07-22,Missouri,37.0,47.0,39.80254,48.14585,-10.0,-8.343310000000002
483,2016-07-22,U.S.,37.6,38.4,41.87368,40.65538,-0.7999999999999972,1.2182999999999993
484,2016-07-22,Vermont,39.0,17.0,44.46117,23.13153,22.0,21.32964
485,2016-07-23,Missouri,38.44760801829047,44.46668596799168,40.36382467595181,44.985091986583946,-6.01907794970121,-4.621267310632141
486,2016-07-23,U.S.,39.0,36.9,43.03279,39.35464,2.1000000000000014,3.678149999999995
487,2016-07-23,Vermont,39.0,17.0,44.46117,23.13153,22.0,21.32964
488,2016-07-24,Missouri,38.44760801829047,44.46668596799168,40.36382467595181,44.985091986583946,-6.01907794970121,-4.621267310632141
489,2016-07-24,U.S.,38.4,36.8,42.06986,39.56847,1.6000000000000014,2.5013900000000007
490,2016-07-25,Pennsylvania,46.0,37.0,49.75814,39.71804,9.0,10.040099999999995
491,2016-07-25,U.S.,38.3,36.1,41.538,39.22968,2.1999999999999957,2.308319999999995
492,2016-07-26,Pennsylvania,46.0,37.0,49.75814,39.71804,9.0,10.040099999999995
493,2016-07-26,U.S.,40.7,34.7,43.49287,38.25547,6.0,5.237400000000001
494,2016-07-27,Pennsylvania,46.0,37.0,49.75814,39.71804,9.0,10.040099999999995
495,2016-07-27,U.S.,42.8,34.0,45.15793,37.96984,8.799999999999997,7.1880900000000025
496,2016-07-28,U.S.,42.1,34.2,44.20405,38.39548,7.899999999999999,5.808570000000003
497,2016-07-29,Alabama,36.3,54.53,35.644,56.35091,-18.230000000000004,-20.70691
498,2016-07-29,Arkansas,39.83,44.73,39.14159,46.70596,-4.899999999999999,-7.564369999999997
499,2016-07-29,Colorado,42.39,38.74,40.97212,40.14257,3.6499999999999986,0.8295499999999976
500,2016-07-29,Connecticut,49.73,36.71,49.11869,38.95678,13.019999999999996,10.161909999999999
501,2016-07-29,Delaware,44.1,22.13,43.34782,24.07089,21.970000000000002,19.27693
502,2016-07-29,Georgia,42.0,46.0,42.47712,48.59385,-4.0,-6.116730000000004
503,2016-07-29,Idaho,30.39,44.22,29.23388,45.85464,-13.829999999999998,-16.620760000000004
504,2016-07-29,Iowa,41.22,41.45,40.46792,43.51781,-0.23000000000000398,-3.0498899999999978
505,2016-07-29,Kansas,37.04,47.54,35.45173,48.72849,-10.5,-13.276760000000003
506,2016-07-29,Kentucky,41.02,47.01,40.56845,49.22971,-5.989999999999995,-8.661259999999999
507,2016-07-29,Louisiana,38.11,48.16,37.7879,50.35556,-10.049999999999997,-12.567659999999997
508,2016-07-29,Maine,32.92,37.19,31.89776,39.14135,-4.269999999999996,-7.243590000000001
509,2016-07-29,Maryland,52.87,29.37,52.37947,31.52566,23.499999999999996,20.85381
510,2016-07-29,Mississippi,38.33,51.86,38.20242,54.16483,-13.530000000000001,-15.962410000000006
511,2016-07-29,Montana,39.93,46.87,37.73026,47.50797,-6.939999999999998,-9.777709999999999
512,2016-07-29,Nebraska,34.72,49.39,33.80489,51.23142,-14.670000000000002,-17.42653
513,2016-07-29,Nevada,39.99,38.33,39.07573,40.13291,1.6600000000000037,-1.0571800000000025
514,2016-07-29,New Hampshire,44.84515406108245,34.54012693748984,46.23630110008749,38.8599513473573,10.305027123592607,7.3763497527301825
515,2016-07-29,New Mexico,43.98,41.45,40.34967,40.60044,2.529999999999994,-0.2507699999999957
516,2016-07-29,Oklahoma,29.21,58.44,27.49439,59.36002,-29.229999999999997,-31.86563
517,2016-07-29,Oregon,43.38,39.05,42.56898,41.08276,4.330000000000005,1.486220000000003
518,2016-07-29,Pennsylvania,46.34818558185883,39.97772162721176,47.751079384246175,44.29043167260759,6.370463954647064,3.4606477116385856
519,2016-07-29,South Carolina,41.09,50.04,40.61251,52.078,-8.949999999999996,-11.465490000000003
520,2016-07-29,U.S.,44.44788002729645,38.39644391675534,46.191094555955345,42.414393584449215,6.051436110541116,3.7767009715061257
521,2016-07-29,Utah,32.54,43.61,31.66706,45.51793,-11.07,-13.85087
522,2016-07-29,West Virginia,38.93,48.45,38.34187,50.62646,-9.520000000000003,-12.284590000000001
523,2016-07-30,Alabama,36.3,54.53,35.644,56.35091,-18.230000000000004,-20.70691
524,2016-07-30,Arkansas,39.83,44.73,39.14159,46.70596,-4.899999999999999,-7.564369999999997
525,2016-07-30,Colorado,42.39,38.74,40.97212,40.14257,3.6499999999999986,0.8295499999999976
526,2016-07-30,Connecticut,49.73,36.71,49.11869,38.95678,13.019999999999996,10.161909999999999
527,2016-07-30,Delaware,44.1,22.13,43.34782,24.07089,21.970000000000002,19.27693
528,2016-07-30,Florida,43.0,43.0,45.19351,46.6568,0.0,-1.4632899999999935
529,2016-07-30,Georgia,42.0,46.0,42.47712,48.59385,-4.0,-6.116730000000004
530,2016-07-30,Idaho,30.39,44.22,29.23388,45.85464,-13.829999999999998,-16.620760000000004
531,2016-07-30,Iowa,41.22,41.45,40.46792,43.51781,-0.23000000000000398,-3.0498899999999978
532,2016-07-30,Kansas,37.04,47.54,35.45173,48.72849,-10.5,-13.276760000000003
533,2016-07-30,Kentucky,41.02,47.01,40.56845,49.22971,-5.989999999999995,-8.661259999999999
534,2016-07-30,Louisiana,38.11,48.16,37.7879,50.35556,-10.049999999999997,-12.567659999999997
535,2016-07-30,Maine,32.92,37.19,31.89776,39.14135,-4.269999999999996,-7.243590000000001
536,2016-07-30,Maryland,52.87,29.37,52.37947,31.52566,23.499999999999996,20.85381
537,2016-07-30,Michigan,43.0,32.0,46.11908,37.80692,11.0,8.312159999999999
538,2016-07-30,Mississippi,38.33,51.86,38.20242,54.16483,-13.530000000000001,-15.962410000000006
