state,startdate,enddate,pollster,grade,samplesize,population,rawpoll_clinton,rawpoll_trump,adjpoll_clinton,adjpoll_trump,samplesizeadj,day,c_minus_t_raw,c_minus_t_adj
Ohio,2016-10-09,2016-10-11,Baldwin Wallace University,,1152.0,lv,43.2,34.4,44.95681,39.95094,1152.0,2016-10-09,8.800000000000004,5.0058699999999945
Ohio,2016-10-09,2016-10-11,Baldwin Wallace University,,1152.0,lv,43.2,34.4,44.95681,39.95094,1152.0,2016-10-10,8.800000000000004,5.0058699999999945
Ohio,2016-10-09,2016-10-11,Baldwin Wallace University,,1152.0,lv,43.2,34.4,44.95681,39.95094,1152.0,2016-10-11,8.800000000000004,5.0058699999999945
Indiana,2016-10-10,2016-10-16,Ball State University,,544.0,lv,37.0,43.0,37.36759,46.25577,544.0,2016-10-10,-6.0,-8.888179999999998
Indiana,2016-10-10,2016-10-16,Ball State University,,544.0,lv,37.0,43.0,37.36759,46.25577,544.0,2016-10-11,-6.0,-8.888179999999998
Indiana,2016-10-10,2016-10-16,Ball State University,,544.0,lv,37.0,43.0,37.36759,46.25577,544.0,2016-10-12,-6.0,-8.888179999999998
Indiana,2016-10-10,2016-10-16,Ball State University,,544.0,lv,37.0,43.0,37.36759,46.25577,544.0,2016-10-13,-6.0,-8.888179999999998
Indiana,2016-10-10,2016-10-16,Ball State University,,544.0,lv,37.0,43.0,37.36759,46.25577,544.0,2016-10-14,-6.0,-8.888179999999998
Indiana,2016-10-10,2016-10-16,Ball State University,,544.0,lv,37.0,43.0,37.36759,46.25577,544.0,2016-10-15,-6.0,-8.888179999999998
Indiana,2016-10-10,2016-10-16,Ball State University,,544.0,lv,37.0,43.0,37.36759,46.25577,544.0,2016-10-16,-6.0,-8.888179999999998
New York,2016-04-05,2016-04-10,Baruch College,B-,1306.0,rv,51.0,35.0,51.67007,38.21762,1306.0,2016-04-05,16.0,13.452450000000006
New York,2016-04-05,2016-04-10,Baruch College,B-,1306.0,rv,51.0,35.0,51.67007,38.21762,1306.0,2016-04-06,16.0,13.452450000000006
New York,2016-04-05,2016-04-10,Baruch College,B-,1306.0,rv,51.0,35.0,51.67007,38.21762,1306.0,2016-04-07,16.0,13.452450000000006
New York,2016-04-05,2016-04-10,Baruch College,B-,1306.0,rv,51.0,35.0,51.67007,38.21762,1306.0,2016-04-08,16.0,13.452450000000006
New York,2016-04-05,2016-04-10,Baruch College,B-,1306.0,rv,51.0,35.0,51.67007,38.21762,1306.0,2016-04-09,16.0,13.452450000000006
New York,2016-04-05,2016-04-10,Baruch College,B-,1306.0,rv,51.0,35.0,51.67007,38.21762,1306.0,2016-04-10,16.0,13.452450000000006
Illinois,2016-07-11,2016-07-12,Basswood Research,C+,772.0,lv,46.4,32.5,49.62926,36.34003,772.0,2016-07-11,13.899999999999999,13.289230000000003
Illinois,2016-07-11,2016-07-12,Basswood Research,C+,772.0,lv,46.4,32.5,49.62926,36.34003,772.0,2016-07-12,13.899999999999999,13.289230000000003
Arizona,2016-04-04,2016-04-11,Behavior Research Center (Rocky Mountain),A,564.0,rv,42.0,35.0,41.80709,40.09843,564.0,2016-04-04,7.0,1.7086600000000018
Arizona,2016-04-04,2016-04-11,Behavior Research Center (Rocky Mountain),A,564.0,rv,42.0,35.0,41.80709,40.09843,564.0,2016-04-05,7.0,1.7086600000000018
Arizona,2016-04-04,2016-04-11,Behavior Research Center (Rocky Mountain),A,564.0,rv,42.0,35.0,41.80709,40.09843,564.0,2016-04-06,7.0,1.7086600000000018
Arizona,2016-04-04,2016-04-11,Behavior Research Center (Rocky Mountain),A,564.0,rv,42.0,35.0,41.80709,40.09843,564.0,2016-04-07,7.0,1.7086600000000018
Arizona,2016-04-04,2016-04-11,Behavior Research Center (Rocky Mountain),A,564.0,rv,42.0,35.0,41.80709,40.09843,564.0,2016-04-08,7.0,1.7086600000000018
Arizona,2016-04-04,2016-04-11,Behavior Research Center (Rocky Mountain),A,564.0,rv,42.0,35.0,41.80709,40.09843,564.0,2016-04-09,7.0,1.7086600000000018
Arizona,2016-04-04,2016-04-11,Behavior Research Center (Rocky Mountain),A,564.0,rv,42.0,35.0,41.80709,40.09843,564.0,2016-04-10,7.0,1.7086600000000018
Arizona,2016-04-04,2016-04-11,Behavior Research Center (Rocky Mountain),A,564.0,rv,42.0,35.0,41.80709,40.09843,564.0,2016-04-11,7.0,1.7086600000000018
Indiana,2016-05-11,2016-05-15,Bellwether Research & Consulting,,600.0,rv,31.0,40.0,31.82275,44.31706,600.0,2016-05-11,-9.0,-12.494309999999999
Indiana,2016-05-11,2016-05-15,Bellwether Research & Consulting,,600.0,rv,31.0,40.0,31.82275,44.31706,600.0,2016-05-12,-9.0,-12.494309999999999
Indiana,2016-05-11,2016-05-15,Bellwether Research & Consulting,,600.0,rv,31.0,40.0,31.82275,44.31706,600.0,2016-05-13,-9.0,-12.494309999999999
Indiana,2016-05-11,2016-05-15,Bellwether Research & Consulting,,600.0,rv,31.0,40.0,31.82275,44.31706,600.0,2016-05-14,-9.0,-12.494309999999999
Indiana,2016-05-11,2016-05-15,Bellwether Research & Consulting,,600.0,rv,31.0,40.0,31.82275,44.31706,600.0,2016-05-15,-9.0,-12.494309999999999
Nevada,2016-09-27,2016-09-29,Bendixen & Amandi International,,800.0,lv,45.0,44.0,45.68359,47.31195,800.0,2016-09-27,1.0,-1.6283600000000007
Nevada,2016-09-27,2016-09-29,Bendixen & Amandi International,,800.0,lv,45.0,44.0,45.68359,47.31195,800.0,2016-09-28,1.0,-1.6283600000000007
Nevada,2016-09-27,2016-09-29,Bendixen & Amandi International,,800.0,lv,45.0,44.0,45.68359,47.31195,800.0,2016-09-29,1.0,-1.6283600000000007
Nevada,2016-10-20,2016-10-23,Bendixen & Amandi International,,800.0,lv,48.0,41.0,47.10323,43.49369,800.0,2016-10-20,7.0,3.6095400000000026
Nevada,2016-10-20,2016-10-23,Bendixen & Amandi International,,800.0,lv,48.0,41.0,47.10323,43.49369,800.0,2016-10-21,7.0,3.6095400000000026
Nevada,2016-10-20,2016-10-23,Bendixen & Amandi International,,800.0,lv,48.0,41.0,47.10323,43.49369,800.0,2016-10-22,7.0,3.6095400000000026
Nevada,2016-10-20,2016-10-23,Bendixen & Amandi International,,800.0,lv,48.0,41.0,47.10323,43.49369,800.0,2016-10-23,7.0,3.6095400000000026
Vermont,2016-10-19,2016-10-22,Braun Research,C+,603.0,lv,50.0,22.0,49.92209,25.14035,603.0,2016-10-19,28.0,24.781739999999996
Vermont,2016-10-19,2016-10-22,Braun Research,C+,603.0,lv,50.0,22.0,49.92209,25.14035,603.0,2016-10-20,28.0,24.781739999999996
Vermont,2016-10-19,2016-10-22,Braun Research,C+,603.0,lv,50.0,22.0,49.92209,25.14035,603.0,2016-10-21,28.0,24.781739999999996
Vermont,2016-10-19,2016-10-22,Braun Research,C+,603.0,lv,50.0,22.0,49.92209,25.14035,603.0,2016-10-22,28.0,24.781739999999996
U.S.,2016-09-09,2016-09-13,CBS News/New York Times,A-,916.0,lv,42.0,42.0,44.50577,45.14972,916.0,2016-09-09,0.0,-0.6439500000000038
U.S.,2016-09-09,2016-09-13,CBS News/New York Times,A-,916.0,lv,42.0,42.0,44.50577,45.14972,916.0,2016-09-10,0.0,-0.6439500000000038
U.S.,2016-09-09,2016-09-13,CBS News/New York Times,A-,916.0,lv,42.0,42.0,44.50577,45.14972,916.0,2016-09-11,0.0,-0.6439500000000038
U.S.,2016-09-09,2016-09-13,CBS News/New York Times,A-,916.0,lv,42.0,42.0,44.50577,45.14972,916.0,2016-09-12,0.0,-0.6439500000000038
U.S.,2016-09-09,2016-09-13,CBS News/New York Times,A-,916.0,lv,42.0,42.0,44.50577,45.14972,916.0,2016-09-13,0.0,-0.6439500000000038
U.S.,2016-09-28,2016-10-02,CBS News/New York Times,A-,805.0,lv,45.0,41.0,46.49929,44.05249,805.0,2016-09-28,4.0,2.446800000000003
U.S.,2016-09-28,2016-10-02,CBS News/New York Times,A-,805.0,lv,45.0,41.0,46.49929,44.05249,805.0,2016-09-29,4.0,2.446800000000003
U.S.,2016-09-28,2016-10-02,CBS News/New York Times,A-,805.0,lv,45.0,41.0,46.49929,44.05249,805.0,2016-09-30,4.0,2.446800000000003
U.S.,2016-09-28,2016-10-02,CBS News/New York Times,A-,805.0,lv,45.0,41.0,46.49929,44.05249,805.0,2016-10-01,4.0,2.446800000000003
U.S.,2016-09-28,2016-10-02,CBS News/New York Times,A-,805.0,lv,45.0,41.0,46.49929,44.05249,805.0,2016-10-02,4.0,2.446800000000003
U.S.,2016-10-12,2016-10-16,CBS News/New York Times,A-,778.0,lv,47.0,38.0,47.32188,41.08916,778.0,2016-10-12,9.0,6.2327200000000005
U.S.,2016-10-12,2016-10-16,CBS News/New York Times,A-,778.0,lv,47.0,38.0,47.32188,41.08916,778.0,2016-10-13,9.0,6.2327200000000005
U.S.,2016-10-12,2016-10-16,CBS News/New York Times,A-,778.0,lv,47.0,38.0,47.32188,41.08916,778.0,2016-10-14,9.0,6.2327200000000005
U.S.,2016-10-12,2016-10-16,CBS News/New York Times,A-,778.0,lv,47.0,38.0,47.32188,41.08916,778.0,2016-10-15,9.0,6.2327200000000005
U.S.,2016-10-12,2016-10-16,CBS News/New York Times,A-,778.0,lv,47.0,38.0,47.32188,41.08916,778.0,2016-10-16,9.0,6.2327200000000005
U.S.,2016-10-28,2016-11-01,CBS News/New York Times,A-,927.0,lv,45.0,42.0,45.23948,42.55291,927.0,2016-10-28,3.0,2.6865700000000032
U.S.,2016-10-28,2016-11-01,CBS News/New York Times,A-,927.0,lv,45.0,42.0,45.23948,42.55291,927.0,2016-10-29,3.0,2.6865700000000032
U.S.,2016-10-28,2016-11-01,CBS News/New York Times,A-,927.0,lv,45.0,42.0,45.23948,42.55291,927.0,2016-10-30,3.0,2.6865700000000032
U.S.,2016-10-28,2016-11-01,CBS News/New York Times,A-,927.0,lv,45.0,42.0,45.23948,42.55291,927.0,2016-10-31,3.0,2.6865700000000032
U.S.,2016-10-28,2016-11-01,CBS News/New York Times,A-,927.0,lv,45.0,42.0,45.23948,42.55291,927.0,2016-11-01,3.0,2.6865700000000032
U.S.,2016-11-02,2016-11-06,CBS News/New York Times,A-,1426.0,lv,45.0,41.0,45.11649,40.92722,1426.0,2016-11-02,4.0,4.1892700000000005
U.S.,2016-11-02,2016-11-06,CBS News/New York Times,A-,1426.0,lv,45.0,41.0,45.11649,40.92722,1426.0,2016-11-03,4.0,4.1892700000000005
U.S.,2016-11-02,2016-11-06,CBS News/New York Times,A-,1426.0,lv,45.0,41.0,45.11649,40.92722,1426.0,2016-11-04,4.0,4.1892700000000005
U.S.,2016-11-02,2016-11-06,CBS News/New York Times,A-,1426.0,lv,45.0,41.0,45.11649,40.92722,1426.0,2016-11-05,4.0,4.1892700000000005
U.S.,2016-11-02,2016-11-06,CBS News/New York Times,A-,1426.0,lv,45.0,41.0,45.11649,40.92722,1426.0,2016-11-06,4.0,4.1892700000000005
U.S.,2016-03-17,2016-03-20,CBS News/New York Times,A-,1058.0,rv,50.0,40.0,49.31346,43.27775,1058.0,2016-03-17,10.0,6.035710000000002
U.S.,2016-03-17,2016-03-20,CBS News/New York Times,A-,1058.0,rv,50.0,40.0,49.31346,43.27775,1058.0,2016-03-18,10.0,6.035710000000002
U.S.,2016-03-17,2016-03-20,CBS News/New York Times,A-,1058.0,rv,50.0,40.0,49.31346,43.27775,1058.0,2016-03-19,10.0,6.035710000000002
U.S.,2016-03-17,2016-03-20,CBS News/New York Times,A-,1058.0,rv,50.0,40.0,49.31346,43.27775,1058.0,2016-03-20,10.0,6.035710000000002
U.S.,2016-04-08,2016-04-12,CBS News/New York Times,A-,1098.0,rv,50.0,40.0,49.73274,43.58439,1098.0,2016-04-08,10.0,6.148350000000001
U.S.,2016-04-08,2016-04-12,CBS News/New York Times,A-,1098.0,rv,50.0,40.0,49.73274,43.58439,1098.0,2016-04-09,10.0,6.148350000000001
U.S.,2016-04-08,2016-04-12,CBS News/New York Times,A-,1098.0,rv,50.0,40.0,49.73274,43.58439,1098.0,2016-04-10,10.0,6.148350000000001
U.S.,2016-04-08,2016-04-12,CBS News/New York Times,A-,1098.0,rv,50.0,40.0,49.73274,43.58439,1098.0,2016-04-11,10.0,6.148350000000001
U.S.,2016-04-08,2016-04-12,CBS News/New York Times,A-,1098.0,rv,50.0,40.0,49.73274,43.58439,1098.0,2016-04-12,10.0,6.148350000000001
U.S.,2016-05-13,2016-05-17,CBS News/New York Times,A-,1109.0,rv,47.0,41.0,48.09343,44.60482,1109.0,2016-05-13,6.0,3.4886100000000013
U.S.,2016-05-13,2016-05-17,CBS News/New York Times,A-,1109.0,rv,47.0,41.0,48.09343,44.60482,1109.0,2016-05-14,6.0,3.4886100000000013
U.S.,2016-05-13,2016-05-17,CBS News/New York Times,A-,1109.0,rv,47.0,41.0,48.09343,44.60482,1109.0,2016-05-15,6.0,3.4886100000000013
U.S.,2016-05-13,2016-05-17,CBS News/New York Times,A-,1109.0,rv,47.0,41.0,48.09343,44.60482,1109.0,2016-05-16,6.0,3.4886100000000013
U.S.,2016-05-13,2016-05-17,CBS News/New York Times,A-,1109.0,rv,47.0,41.0,48.09343,44.60482,1109.0,2016-05-17,6.0,3.4886100000000013
U.S.,2016-06-09,2016-06-13,CBS News/New York Times,A-,1048.0,rv,39.0,32.0,43.03197,38.26337,1048.0,2016-06-09,7.0,4.768599999999999
U.S.,2016-06-09,2016-06-13,CBS News/New York Times,A-,1048.0,rv,39.0,32.0,43.03197,38.26337,1048.0,2016-06-10,7.0,4.768599999999999
U.S.,2016-06-09,2016-06-13,CBS News/New York Times,A-,1048.0,rv,39.0,32.0,43.03197,38.26337,1048.0,2016-06-11,7.0,4.768599999999999
U.S.,2016-06-09,2016-06-13,CBS News/New York Times,A-,1048.0,rv,39.0,32.0,43.03197,38.26337,1048.0,2016-06-12,7.0,4.768599999999999
U.S.,2016-06-09,2016-06-13,CBS News/New York Times,A-,1048.0,rv,39.0,32.0,43.03197,38.26337,1048.0,2016-06-13,7.0,4.768599999999999
U.S.,2016-07-08,2016-07-12,CBS News/New York Times,A-,1358.0,rv,36.0,36.0,40.40231,42.26572,1358.0,2016-07-08,0.0,-1.8634100000000018
U.S.,2016-07-08,2016-07-12,CBS News/New York Times,A-,1358.0,rv,36.0,36.0,40.40231,42.26572,1358.0,2016-07-09,0.0,-1.8634100000000018
U.S.,2016-07-08,2016-07-12,CBS News/New York Times,A-,1358.0,rv,36.0,36.0,40.40231,42.26572,1358.0,2016-07-10,0.0,-1.8634100000000018
U.S.,2016-07-08,2016-07-12,CBS News/New York Times,A-,1358.0,rv,36.0,36.0,40.40231,42.26572,1358.0,2016-07-11,0.0,-1.8634100000000018
U.S.,2016-07-08,2016-07-12,CBS News/New York Times,A-,1358.0,rv,36.0,36.0,40.40231,42.26572,1358.0,2016-07-12,0.0,-1.8634100000000018
U.S.,2016-07-22,2016-07-24,CBS News/New York Times,A-,1118.0,rv,39.0,40.0,44.73825,44.4207,1118.0,2016-07-22,-1.0,0.3175500000000042
U.S.,2016-07-22,2016-07-24,CBS News/New York Times,A-,1118.0,rv,39.0,40.0,44.73825,44.4207,1118.0,2016-07-23,-1.0,0.3175500000000042
U.S.,2016-07-22,2016-07-24,CBS News/New York Times,A-,1118.0,rv,39.0,40.0,44.73825,44.4207,1118.0,2016-07-24,-1.0,0.3175500000000042
U.S.,2016-07-29,2016-07-31,CBS News/New York Times,A-,1131.0,rv,43.0,38.0,46.46077,44.42706,1131.0,2016-07-29,5.0,2.0337099999999992
U.S.,2016-07-29,2016-07-31,CBS News/New York Times,A-,1131.0,rv,43.0,38.0,46.46077,44.42706,1131.0,2016-07-30,5.0,2.0337099999999992
U.S.,2016-07-29,2016-07-31,CBS News/New York Times,A-,1131.0,rv,43.0,38.0,46.46077,44.42706,1131.0,2016-07-31,5.0,2.0337099999999992
Arizona,2016-08-18,2016-08-23,CNN/Opinion Research Corp.,A-,809.0,lv,38.0,45.0,39.64687,46.792,809.0,2016-08-18,-7.0,-7.145130000000002
Arizona,2016-08-18,2016-08-23,CNN/Opinion Research Corp.,A-,809.0,lv,38.0,45.0,39.64687,46.792,809.0,2016-08-19,-7.0,-7.145130000000002
Arizona,2016-08-18,2016-08-23,CNN/Opinion Research Corp.,A-,809.0,lv,38.0,45.0,39.64687,46.792,809.0,2016-08-20,-7.0,-7.145130000000002
Arizona,2016-08-18,2016-08-23,CNN/Opinion Research Corp.,A-,809.0,lv,38.0,45.0,39.64687,46.792,809.0,2016-08-21,-7.0,-7.145130000000002
Arizona,2016-08-18,2016-08-23,CNN/Opinion Research Corp.,A-,809.0,lv,38.0,45.0,39.64687,46.792,809.0,2016-08-22,-7.0,-7.145130000000002
Arizona,2016-08-18,2016-08-23,CNN/Opinion Research Corp.,A-,809.0,lv,38.0,45.0,39.64687,46.792,809.0,2016-08-23,-7.0,-7.145130000000002
Arizona,2016-10-27,2016-11-01,CNN/Opinion Research Corp.,A-,769.0,lv,44.0,49.0,43.36176,47.25795,769.0,2016-10-27,-5.0,-3.8961900000000043
Arizona,2016-10-27,2016-11-01,CNN/Opinion Research Corp.,A-,769.0,lv,44.0,49.0,43.36176,47.25795,769.0,2016-10-28,-5.0,-3.8961900000000043
Arizona,2016-10-27,2016-11-01,CNN/Opinion Research Corp.,A-,769.0,lv,44.0,49.0,43.36176,47.25795,769.0,2016-10-29,-5.0,-3.8961900000000043
Arizona,2016-10-27,2016-11-01,CNN/Opinion Research Corp.,A-,769.0,lv,44.0,49.0,43.36176,47.25795,769.0,2016-10-30,-5.0,-3.8961900000000043
Arizona,2016-10-27,2016-11-01,CNN/Opinion Research Corp.,A-,769.0,lv,44.0,49.0,43.36176,47.25795,769.0,2016-10-31,-5.0,-3.8961900000000043
Arizona,2016-10-27,2016-11-01,CNN/Opinion Research Corp.,A-,769.0,lv,44.0,49.0,43.36176,47.25795,769.0,2016-11-01,-5.0,-3.8961900000000043
Colorado,2016-09-20,2016-09-25,CNN/Opinion Research Corp.,A-,784.0,lv,41.0,42.0,42.41454,42.70934,784.0,2016-09-20,-1.0,-0.29479999999999507
Colorado,2016-09-20,2016-09-25,CNN/Opinion Research Corp.,A-,784.0,lv,41.0,42.0,42.41454,42.70934,784.0,2016-09-21,-1.0,-0.29479999999999507
Colorado,2016-09-20,2016-09-25,CNN/Opinion Research Corp.,A-,784.0,lv,41.0,42.0,42.41454,42.70934,784.0,2016-09-22,-1.0,-0.29479999999999507
Colorado,2016-09-20,2016-09-25,CNN/Opinion Research Corp.,A-,784.0,lv,41.0,42.0,42.41454,42.70934,784.0,2016-09-23,-1.0,-0.29479999999999507
Colorado,2016-09-20,2016-09-25,CNN/Opinion Research Corp.,A-,784.0,lv,41.0,42.0,42.41454,42.70934,784.0,2016-09-24,-1.0,-0.29479999999999507
Colorado,2016-09-20,2016-09-25,CNN/Opinion Research Corp.,A-,784.0,lv,41.0,42.0,42.41454,42.70934,784.0,2016-09-25,-1.0,-0.29479999999999507
Florida,2016-09-07,2016-09-12,CNN/Opinion Research Corp.,A-,788.0,lv,44.0,47.0,45.61555,47.85079,788.0,2016-09-07,-3.0,-2.2352400000000046
Florida,2016-09-07,2016-09-12,CNN/Opinion Research Corp.,A-,788.0,lv,44.0,47.0,45.61555,47.85079,788.0,2016-09-08,-3.0,-2.2352400000000046
Florida,2016-09-07,2016-09-12,CNN/Opinion Research Corp.,A-,788.0,lv,44.0,47.0,45.61555,47.85079,788.0,2016-09-09,-3.0,-2.2352400000000046
Florida,2016-09-07,2016-09-12,CNN/Opinion Research Corp.,A-,788.0,lv,44.0,47.0,45.61555,47.85079,788.0,2016-09-10,-3.0,-2.2352400000000046
Florida,2016-09-07,2016-09-12,CNN/Opinion Research Corp.,A-,788.0,lv,44.0,47.0,45.61555,47.85079,788.0,2016-09-11,-3.0,-2.2352400000000046
Florida,2016-09-07,2016-09-12,CNN/Opinion Research Corp.,A-,788.0,lv,44.0,47.0,45.61555,47.85079,788.0,2016-09-12,-3.0,-2.2352400000000046
Florida,2016-10-27,2016-11-01,CNN/Opinion Research Corp.,A-,773.0,lv,49.0,47.0,48.35252,45.23579,773.0,2016-10-27,2.0,3.116729999999997
Florida,2016-10-27,2016-11-01,CNN/Opinion Research Corp.,A-,773.0,lv,49.0,47.0,48.35252,45.23579,773.0,2016-10-28,2.0,3.116729999999997
Florida,2016-10-27,2016-11-01,CNN/Opinion Research Corp.,A-,773.0,lv,49.0,47.0,48.35252,45.23579,773.0,2016-10-29,2.0,3.116729999999997
Florida,2016-10-27,2016-11-01,CNN/Opinion Research Corp.,A-,773.0,lv,49.0,47.0,48.35252,45.23579,773.0,2016-10-30,2.0,3.116729999999997
Florida,2016-10-27,2016-11-01,CNN/Opinion Research Corp.,A-,773.0,lv,49.0,47.0,48.35252,45.23579,773.0,2016-10-31,2.0,3.116729999999997
Florida,2016-10-27,2016-11-01,CNN/Opinion Research Corp.,A-,773.0,lv,49.0,47.0,48.35252,45.23579,773.0,2016-11-01,2.0,3.116729999999997
Florida,2016-03-02,2016-03-06,CNN/Opinion Research Corp.,A-,854.0,rv,50.0,43.0,49.09579,44.506,854.0,2016-03-02,7.0,4.589790000000001
Florida,2016-03-02,2016-03-06,CNN/Opinion Research Corp.,A-,854.0,rv,50.0,43.0,49.09579,44.506,854.0,2016-03-03,7.0,4.589790000000001
Florida,2016-03-02,2016-03-06,CNN/Opinion Research Corp.,A-,854.0,rv,50.0,43.0,49.09579,44.506,854.0,2016-03-04,7.0,4.589790000000001
Florida,2016-03-02,2016-03-06,CNN/Opinion Research Corp.,A-,854.0,rv,50.0,43.0,49.09579,44.506,854.0,2016-03-05,7.0,4.589790000000001
Florida,2016-03-02,2016-03-06,CNN/Opinion Research Corp.,A-,854.0,rv,50.0,43.0,49.09579,44.506,854.0,2016-03-06,7.0,4.589790000000001
Nevada,2016-10-10,2016-10-15,CNN/Opinion Research Corp.,A-,698.0,lv,46.0,44.0,45.48103,44.84528,698.0,2016-10-10,2.0,0.6357499999999945
Nevada,2016-10-10,2016-10-15,CNN/Opinion Research Corp.,A-,698.0,lv,46.0,44.0,45.48103,44.84528,698.0,2016-10-11,2.0,0.6357499999999945
Nevada,2016-10-10,2016-10-15,CNN/Opinion Research Corp.,A-,698.0,lv,46.0,44.0,45.48103,44.84528,698.0,2016-10-12,2.0,0.6357499999999945
Nevada,2016-10-10,2016-10-15,CNN/Opinion Research Corp.,A-,698.0,lv,46.0,44.0,45.48103,44.84528,698.0,2016-10-13,2.0,0.6357499999999945
Nevada,2016-10-10,2016-10-15,CNN/Opinion Research Corp.,A-,698.0,lv,46.0,44.0,45.48103,44.84528,698.0,2016-10-14,2.0,0.6357499999999945
Nevada,2016-10-10,2016-10-15,CNN/Opinion Research Corp.,A-,698.0,lv,46.0,44.0,45.48103,44.84528,698.0,2016-10-15,2.0,0.6357499999999945
Nevada,2016-10-27,2016-11-01,CNN/Opinion Research Corp.,A-,790.0,lv,43.0,49.0,42.3558,47.24366,790.0,2016-10-27,-6.0,-4.887859999999996
Nevada,2016-10-27,2016-11-01,CNN/Opinion Research Corp.,A-,790.0,lv,43.0,49.0,42.3558,47.24366,790.0,2016-10-28,-6.0,-4.887859999999996
Nevada,2016-10-27,2016-11-01,CNN/Opinion Research Corp.,A-,790.0,lv,43.0,49.0,42.3558,47.24366,790.0,2016-10-29,-6.0,-4.887859999999996
Nevada,2016-10-27,2016-11-01,CNN/Opinion Research Corp.,A-,790.0,lv,43.0,49.0,42.3558,47.24366,790.0,2016-10-30,-6.0,-4.887859999999996
Nevada,2016-10-27,2016-11-01,CNN/Opinion Research Corp.,A-,790.0,lv,43.0,49.0,42.3558,47.24366,790.0,2016-10-31,-6.0,-4.887859999999996
Nevada,2016-10-27,2016-11-01,CNN/Opinion Research Corp.,A-,790.0,lv,43.0,49.0,42.3558,47.24366,790.0,2016-11-01,-6.0,-4.887859999999996
North Carolina,2016-08-18,2016-08-23,CNN/Opinion Research Corp.,A-,803.0,lv,45.0,45.0,46.39397,46.40237,803.0,2016-08-18,0.0,-0.008399999999994634
North Carolina,2016-08-18,2016-08-23,CNN/Opinion Research Corp.,A-,803.0,lv,45.0,45.0,46.39397,46.40237,803.0,2016-08-19,0.0,-0.008399999999994634
North Carolina,2016-08-18,2016-08-23,CNN/Opinion Research Corp.,A-,803.0,lv,45.0,45.0,46.39397,46.40237,803.0,2016-08-20,0.0,-0.008399999999994634
North Carolina,2016-08-18,2016-08-23,CNN/Opinion Research Corp.,A-,803.0,lv,45.0,45.0,46.39397,46.40237,803.0,2016-08-21,0.0,-0.008399999999994634
North Carolina,2016-08-18,2016-08-23,CNN/Opinion Research Corp.,A-,803.0,lv,45.0,45.0,46.39397,46.40237,803.0,2016-08-22,0.0,-0.008399999999994634
North Carolina,2016-08-18,2016-08-23,CNN/Opinion Research Corp.,A-,803.0,lv,45.0,45.0,46.39397,46.40237,803.0,2016-08-23,0.0,-0.008399999999994634
North Carolina,2016-10-10,2016-10-15,CNN/Opinion Research Corp.,A-,788.0,lv,48.0,47.0,47.44931,47.59521,788.0,2016-10-10,1.0,-0.14590000000000458
North Carolina,2016-10-10,2016-10-15,CNN/Opinion Research Corp.,A-,788.0,lv,48.0,47.0,47.44931,47.59521,788.0,2016-10-11,1.0,-0.14590000000000458
North Carolina,2016-10-10,2016-10-15,CNN/Opinion Research Corp.,A-,788.0,lv,48.0,47.0,47.44931,47.59521,788.0,2016-10-12,1.0,-0.14590000000000458
North Carolina,2016-10-10,2016-10-15,CNN/Opinion Research Corp.,A-,788.0,lv,48.0,47.0,47.44931,47.59521,788.0,2016-10-13,1.0,-0.14590000000000458
North Carolina,2016-10-10,2016-10-15,CNN/Opinion Research Corp.,A-,788.0,lv,48.0,47.0,47.44931,47.59521,788.0,2016-10-14,1.0,-0.14590000000000458
North Carolina,2016-10-10,2016-10-15,CNN/Opinion Research Corp.,A-,788.0,lv,48.0,47.0,47.44931,47.59521,788.0,2016-10-15,1.0,-0.14590000000000458
Ohio,2016-09-07,2016-09-12,CNN/Opinion Research Corp.,A-,769.0,lv,41.0,46.0,42.63447,46.87534,769.0,2016-09-07,-5.0,-4.240870000000001
Ohio,2016-09-07,2016-09-12,CNN/Opinion Research Corp.,A-,769.0,lv,41.0,46.0,42.63447,46.87534,769.0,2016-09-08,-5.0,-4.240870000000001
