,Airfield,S2,Wait_Time,C_Start,C0,C_avg,Sch_Departure,Act_Departure,BFO_Dest_City,BFO_Destination_Country_Code,order,Pass_ID,Departure_Date,Departure_Time,Time_of_Day,Period_of_Week,Day_of_Week,Month,Season,Year
115,SAF,2030-01-01 11:03,NA,NA,1,NA,2030-01-01 16:52,2030-01-01 16:42,VES033,VES,9970704,9839327,2030-01-01,16:42:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
116,SAF,2030-01-01 11:03,NA,NA,1,NA,2030-01-01 16:52,2030-01-01 16:42,VES033,VES,9970705,9839331,2030-01-01,16:42:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
117,SAF,2030-01-01 11:03,NA,NA,1,NA,2030-01-01 16:52,2030-01-01 16:42,VES033,VES,9970706,9839333,2030-01-01,16:42:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
118,SAF,2030-01-01 11:04,NA,NA,1,NA,2030-01-01 16:52,2030-01-01 16:42,VES033,VES,9970707,9839336,2030-01-01,16:42:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
119,SAF,2030-01-01 11:19,NA,NA,1,NA,2030-01-01 16:52,2030-01-01 16:42,VES033,VES,9970708,9839410,2030-01-01,16:42:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
120,SAF,2030-01-01 11:19,NA,NA,1,NA,2030-01-01 16:52,2030-01-01 16:42,VES033,VES,9970709,9839411,2030-01-01,16:42:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
121,SAF,2030-01-01 11:30,NA,NA,1,NA,2030-01-01 16:52,2030-01-01 16:42,VES033,VES,9970710,9839481,2030-01-01,16:42:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
122,SAF,2030-01-01 11:35,NA,NA,1,NA,2030-01-01 16:52,2030-01-01 16:42,VES033,VES,9970711,9839520,2030-01-01,16:42:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
123,SAF,2030-01-01 11:37,NA,NA,1,NA,2030-01-01 16:52,2030-01-01 16:42,VES033,VES,9970712,9839537,2030-01-01,16:42:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
124,SAF,2030-01-01 11:39,NA,NA,1,NA,2030-01-01 16:52,2030-01-01 16:42,VES033,VES,9970713,9839553,2030-01-01,16:42:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
125,SAF,2030-01-01 11:40,NA,NA,1,NA,2030-01-01 16:52,2030-01-01 16:42,VES033,VES,9970714,9839554,2030-01-01,16:42:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
126,SAF,2030-01-01 11:41,NA,NA,1,NA,2030-01-01 16:52,2030-01-01 16:42,VES033,VES,9970715,9839560,2030-01-01,16:42:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
127,SAF,2030-01-01 11:44,NA,NA,1,NA,2030-01-01 16:52,2030-01-01 16:42,VES033,VES,9970716,9839585,2030-01-01,16:42:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
128,SAF,2030-01-01 11:45,NA,NA,1,NA,2030-01-01 16:52,2030-01-01 16:42,VES033,VES,9970717,9839592,2030-01-01,16:42:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
129,SAF,2030-01-01 11:48,NA,NA,1,NA,2030-01-01 16:52,2030-01-01 16:42,VES033,VES,9970718,9839610,2030-01-01,16:42:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
130,SAF,2030-01-01 11:49,NA,NA,1,NA,2030-01-01 16:52,2030-01-01 16:42,VES033,VES,9970719,9839611,2030-01-01,16:42:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
131,SAF,2030-01-01 11:50,NA,NA,1,NA,2030-01-01 16:52,2030-01-01 16:42,VES033,VES,9970720,9839616,2030-01-01,16:42:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
132,SAF,2030-01-01 11:53,NA,NA,1,NA,2030-01-01 17:44,2030-01-01 17:35,VES064,VES,9970721,9839631,2030-01-01,17:35:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
133,SAF,2030-01-01 11:54,NA,NA,1,NA,2030-01-01 17:44,2030-01-01 17:35,VES064,VES,9970722,9839637,2030-01-01,17:35:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
134,SAF,2030-01-01 11:55,NA,NA,1,NA,2030-01-01 17:44,2030-01-01 17:35,VES064,VES,9970723,9839640,2030-01-01,17:35:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
135,SAF,2030-01-01 11:57,NA,NA,1,NA,2030-01-01 16:52,2030-01-01 16:42,VES033,VES,9970724,9839649,2030-01-01,16:42:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
136,SAF,2030-01-01 11:57,NA,NA,1,NA,2030-01-01 16:52,2030-01-01 16:42,VES033,VES,9970725,9839650,2030-01-01,16:42:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
137,SAF,2030-01-01 11:59,NA,NA,1,NA,2030-01-01 17:44,2030-01-01 17:35,VES064,VES,9970726,9839658,2030-01-01,17:35:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
138,SAF,2030-01-01 12:01,NA,NA,1,NA,2030-01-01 16:52,2030-01-01 16:42,VES033,VES,9970727,9839668,2030-01-01,16:42:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
139,SAF,2030-01-01 12:01,NA,NA,1,NA,2030-01-01 16:52,2030-01-01 16:42,VES033,VES,9970728,9839676,2030-01-01,16:42:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
140,SAF,2030-01-01 12:02,NA,NA,1,NA,2030-01-01 16:52,2030-01-01 16:42,VES033,VES,9970729,9839684,2030-01-01,16:42:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
141,SAF,2030-01-01 12:03,NA,NA,1,NA,2030-01-01 16:52,2030-01-01 16:42,VES033,VES,9970730,9839685,2030-01-01,16:42:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
142,SAF,2030-01-01 12:11,NA,NA,1,NA,2030-01-01 16:52,2030-01-01 16:42,VES033,VES,9970731,9839725,2030-01-01,16:42:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
143,SAF,2030-01-01 12:12,NA,NA,1,NA,2030-01-01 16:52,2030-01-01 16:42,VES033,VES,9970732,9839735,2030-01-01,16:42:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
144,SAF,2030-01-01 12:14,NA,NA,1,NA,2030-01-01 17:44,2030-01-01 17:35,VES064,VES,9970733,9839750,2030-01-01,17:35:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
145,SAF,2030-01-01 12:16,NA,NA,1,NA,2030-01-01 17:44,2030-01-01 17:35,VES064,VES,9970734,9839762,2030-01-01,17:35:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
146,SAF,2030-01-01 12:17,NA,NA,1,NA,2030-01-01 16:52,2030-01-01 16:42,VES033,VES,9970735,9839768,2030-01-01,16:42:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
147,SAF,2030-01-01 12:18,NA,NA,1,NA,2030-01-01 16:52,2030-01-01 16:42,VES033,VES,9970736,9839777,2030-01-01,16:42:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
148,SAF,2030-01-01 12:18,NA,NA,1,NA,2030-01-01 16:52,2030-01-01 16:42,VES033,VES,9970737,9839778,2030-01-01,16:42:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
149,SAF,2030-01-01 12:19,NA,NA,1,NA,2030-01-01 17:44,2030-01-01 17:35,VES064,VES,9970738,9839788,2030-01-01,17:35:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
150,SAF,2030-01-01 12:20,NA,NA,1,NA,2030-01-01 17:44,2030-01-01 17:35,VES064,VES,9970739,9839793,2030-01-01,17:35:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
151,SAF,2030-01-01 12:21,NA,NA,1,NA,2030-01-01 17:44,2030-01-01 17:35,VES064,VES,9970740,9839797,2030-01-01,17:35:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
152,SAF,2030-01-01 12:22,4,1,1,1,2030-01-01 16:52,2030-01-01 16:42,VES033,VES,9970741,9839783,2030-01-01,16:42:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
153,SAF,2030-01-01 12:22,4,1,1,1,2030-01-01 16:52,2030-01-01 16:42,VES033,VES,9970742,9839784,2030-01-01,16:42:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
154,SAF,2030-01-01 12:22,4,1,1,1,2030-01-01 16:52,2030-01-01 16:42,VES033,VES,9970743,9839789,2030-01-01,16:42:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
155,SAF,2030-01-01 12:22,4,1,1,1,2030-01-01 16:52,2030-01-01 16:42,VES033,VES,9970744,9839790,2030-01-01,16:42:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
156,SAF,2030-01-01 12:23,4,1,1,1,2030-01-01 17:44,2030-01-01 17:35,VES064,VES,9970745,9839794,2030-01-01,17:35:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
157,SAF,2030-01-01 12:24,4,1,1,1,2030-01-01 17:44,2030-01-01 17:35,VES064,VES,9970746,9839801,2030-01-01,17:35:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
158,SAF,2030-01-01 12:25,2,1,1,1,2030-01-01 17:44,2030-01-01 17:35,VES064,VES,9970747,9839813,2030-01-01,17:35:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
159,SAF,2030-01-01 12:26,2,1,1,1,2030-01-01 17:44,2030-01-01 17:35,VES064,VES,9970748,9839814,2030-01-01,17:35:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
160,SAF,2030-01-01 12:26,2,1,1,1,2030-01-01 17:44,2030-01-01 17:35,VES064,VES,9970749,9839819,2030-01-01,17:35:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
161,SAF,2030-01-01 12:27,3,1,1,1,2030-01-01 17:44,2030-01-01 17:35,VES064,VES,9970750,9839820,2030-01-01,17:35:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
162,SAF,2030-01-01 12:29,2,1,1,1,2030-01-01 16:52,2030-01-01 16:42,VES033,VES,9970751,9839843,2030-01-01,16:42:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
163,SAF,2030-01-01 12:30,3,1,1,1,2030-01-01 16:52,2030-01-01 16:42,VES033,VES,9970752,9839844,2030-01-01,16:42:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
164,SAF,2030-01-01 12:31,NA,NA,1,NA,2030-01-01 17:44,2030-01-01 17:35,VES064,VES,9970753,9839856,2030-01-01,17:35:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
165,SAF,2030-01-01 12:39,NA,NA,1,NA,2030-01-01 17:44,2030-01-01 17:35,VES064,VES,9970754,9839893,2030-01-01,17:35:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
166,SAF,2030-01-01 12:42,NA,NA,1,NA,2030-01-01 17:44,2030-01-01 17:35,VES064,VES,9970755,9839906,2030-01-01,17:35:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
167,SAF,2030-01-01 12:42,NA,NA,1,NA,2030-01-01 17:44,2030-01-01 17:35,VES064,VES,9970756,9839909,2030-01-01,17:35:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
168,SAF,2030-01-01 12:42,NA,NA,1,NA,2030-01-01 17:44,2030-01-01 17:35,VES064,VES,9970757,9839911,2030-01-01,17:35:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
169,SAF,2030-01-01 12:44,2,1,1,1,2030-01-01 17:44,2030-01-01 17:35,VES064,VES,9970758,9839913,2030-01-01,17:35:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
170,SAF,2030-01-01 12:53,NA,NA,1,NA,2030-01-01 17:44,2030-01-01 17:35,VES064,VES,9970759,9839961,2030-01-01,17:35:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
171,SAF,2030-01-01 12:54,NA,NA,1,NA,2030-01-01 17:44,2030-01-01 17:35,VES064,VES,9970760,9839967,2030-01-01,17:35:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
172,SAF,2030-01-01 12:57,1,1,1,1,2030-01-01 18:14,2030-01-01 18:15,CWL,BOR,9970761,9839981,2030-01-01,18:15:00,4 - EVENING,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
173,SAF,2030-01-01 12:57,1,1,1,1,2030-01-01 18:14,2030-01-01 18:15,CWL,BOR,9970762,9839980,2030-01-01,18:15:00,4 - EVENING,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
174,SAF,2030-01-01 12:59,NA,NA,1,NA,2030-01-01 17:44,2030-01-01 17:35,VES064,VES,9970763,9839902,2030-01-01,17:35:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
175,SAF,2030-01-01 13:02,6,1,1,1,2030-01-01 18:14,2030-01-01 18:15,CWL,BOR,9970766,9839989,2030-01-01,18:15:00,4 - EVENING,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
176,SAF,2030-01-01 13:03,4,1,1,1,2030-01-01 18:14,2030-01-01 18:15,CWL,BOR,9970767,9839995,2030-01-01,18:15:00,4 - EVENING,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
177,SAF,2030-01-01 13:04,4,1,1,1,2030-01-01 17:44,2030-01-01 17:35,VES064,VES,9970768,9839998,2030-01-01,17:35:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
178,SAF,2030-01-01 13:04,4,1,1,1,2030-01-01 17:44,2030-01-01 17:35,VES064,VES,9970769,9839997,2030-01-01,17:35:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
179,SAF,2030-01-01 13:06,NA,NA,1,NA,2030-01-01 18:14,2030-01-01 18:15,CWL,BOR,9970770,9840015,2030-01-01,18:15:00,4 - EVENING,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
180,SAF,2030-01-01 13:08,NA,NA,1,NA,2030-01-01 18:14,2030-01-01 18:15,CWL,BOR,9970771,9840027,2030-01-01,18:15:00,4 - EVENING,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
181,SAF,2030-01-01 13:08,NA,NA,1,NA,2030-01-01 18:14,2030-01-01 18:15,CWL,BOR,9970772,9840031,2030-01-01,18:15:00,4 - EVENING,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
182,SAF,2030-01-01 13:09,NA,NA,1,NA,2030-01-01 18:14,2030-01-01 18:15,CWL,BOR,9970773,9840034,2030-01-01,18:15:00,4 - EVENING,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
183,SAF,2030-01-01 13:09,NA,NA,1,NA,2030-01-01 17:44,2030-01-01 17:35,VES064,VES,9970774,9840036,2030-01-01,17:35:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
184,SAF,2030-01-01 13:09,NA,NA,NA,NA,2030-01-01 17:44,2030-01-01 17:35,VES064,VES,9970775,9840037,2030-01-01,17:35:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
185,SAF,2030-01-01 13:09,NA,NA,1,NA,2030-01-01 17:44,2030-01-01 17:35,VES064,VES,9970776,9840038,2030-01-01,17:35:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
186,SAF,2030-01-01 13:11,NA,NA,1,NA,2030-01-01 18:14,2030-01-01 18:15,CWL,BOR,9970777,9840023,2030-01-01,18:15:00,4 - EVENING,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
187,SAF,2030-01-01 13:12,NA,NA,1,NA,2030-01-01 18:14,2030-01-01 18:15,CWL,BOR,9970778,9840024,2030-01-01,18:15:00,4 - EVENING,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
188,SAF,2030-01-01 13:12,NA,NA,1,NA,2030-01-01 17:44,2030-01-01 17:35,VES064,VES,9970779,9840040,2030-01-01,17:35:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
189,SAF,2030-01-01 13:13,NA,NA,1,NA,2030-01-01 17:44,2030-01-01 17:35,VES064,VES,9970780,9840064,2030-01-01,17:35:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
190,SAF,2030-01-01 13:13,NA,NA,1,NA,2030-01-01 17:44,2030-01-01 17:35,VES064,VES,9970781,9840067,2030-01-01,17:35:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
191,SAF,2030-01-01 13:14,NA,NA,1,NA,2030-01-01 17:44,2030-01-01 17:35,VES064,VES,9970782,9840070,2030-01-01,17:35:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
192,SAF,2030-01-01 13:15,3,1,1,1,2030-01-01 17:44,2030-01-01 17:35,VES064,VES,9970783,9840055,2030-01-01,17:35:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
193,SAF,2030-01-01 13:15,3,1,1,1,2030-01-01 17:44,2030-01-01 17:35,VES064,VES,9970784,9840056,2030-01-01,17:35:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
194,SAF,2030-01-01 13:16,NA,NA,1,NA,2030-01-01 17:44,2030-01-01 17:35,VES064,VES,9970785,9840080,2030-01-01,17:35:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
195,SAF,2030-01-01 13:17,NA,NA,1,NA,2030-01-01 17:44,2030-01-01 17:35,VES064,VES,9970786,9840083,2030-01-01,17:35:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
196,SAF,2030-01-01 13:17,1,1,1,1,2030-01-01 18:14,2030-01-01 18:15,CWL,BOR,9970787,9840084,2030-01-01,18:15:00,4 - EVENING,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
197,SAF,2030-01-01 13:18,2,1,1,1,2030-01-01 18:14,2030-01-01 18:15,CWL,BOR,9970788,9840087,2030-01-01,18:15:00,4 - EVENING,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
198,SAF,2030-01-01 13:19,3,1,1,1,2030-01-01 18:14,2030-01-01 18:15,CWL,BOR,9970789,9840088,2030-01-01,18:15:00,4 - EVENING,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
199,SAF,2030-01-01 13:20,3,1,1,1,2030-01-01 17:44,2030-01-01 17:35,VES064,VES,9970790,9840089,2030-01-01,17:35:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
200,SAF,2030-01-01 13:20,4,1,1,1,2030-01-01 17:44,2030-01-01 17:35,VES064,VES,9970791,9840090,2030-01-01,17:35:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
201,SAF,2030-01-01 13:21,4,1,1,1,2030-01-01 17:44,2030-01-01 17:35,VES064,VES,9970792,9840092,2030-01-01,17:35:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
202,SAF,2030-01-01 13:21,5,1,1,1,2030-01-01 17:44,2030-01-01 17:35,VES064,VES,9970793,9840091,2030-01-01,17:35:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
203,SAF,2030-01-01 13:22,4,1,1,1,2030-01-01 17:44,2030-01-01 17:35,VES064,VES,9970794,9840101,2030-01-01,17:35:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
204,SAF,2030-01-01 13:23,4,1,1,1,2030-01-01 16:52,2030-01-01 16:42,VES033,VES,9970795,9840102,2030-01-01,16:42:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
205,SAF,2030-01-01 13:24,3,1,1,1,2030-01-01 17:44,2030-01-01 17:35,VES064,VES,9970796,9840108,2030-01-01,17:35:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
206,SAF,2030-01-01 13:25,3,1,1,1,2030-01-01 18:14,2030-01-01 18:15,CWL,BOR,9970797,9840116,2030-01-01,18:15:00,4 - EVENING,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
207,SAF,2030-01-01 13:25,3,1,1,1,2030-01-01 18:14,2030-01-01 18:15,CWL,BOR,9970798,9840115,2030-01-01,18:15:00,4 - EVENING,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
208,SAF,2030-01-01 13:27,2,1,1,1,2030-01-01 18:14,2030-01-01 18:15,CWL,BOR,9970799,9840137,2030-01-01,18:15:00,4 - EVENING,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
209,SAF,2030-01-01 13:28,3,1,1,1,2030-01-01 18:14,2030-01-01 18:15,CWL,BOR,9970800,9840136,2030-01-01,18:15:00,4 - EVENING,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
210,SAF,2030-01-01 13:28,3,1,1,1,2030-01-01 18:14,2030-01-01 18:15,CWL,BOR,9970801,9840135,2030-01-01,18:15:00,4 - EVENING,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
211,SAF,2030-01-01 13:28,3,1,1,1,2030-01-01 18:14,2030-01-01 18:15,CWL,BOR,9970802,9840134,2030-01-01,18:15:00,4 - EVENING,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
212,SAF,2030-01-01 13:31,5,1,1,1,2030-01-01 17:44,2030-01-01 17:35,VES064,VES,9970803,9840147,2030-01-01,17:35:00,3 - AFTERNOON,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
213,SAF,2030-01-01 13:35,1,1,1,1,2030-01-01 18:14,2030-01-01 18:15,CWL,BOR,9970804,9840169,2030-01-01,18:15:00,4 - EVENING,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
214,SAF,2030-01-01 13:37,5,1,1,1,2030-01-01 18:14,2030-01-01 18:15,CWL,BOR,9970805,9840164,2030-01-01,18:15:00,4 - EVENING,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
215,SAF,2030-01-01 13:38,4,1,1,1,2030-01-01 18:14,2030-01-01 18:15,CWL,BOR,9970806,9840176,2030-01-01,18:15:00,4 - EVENING,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
216,SAF,2030-01-01 13:41,NA,NA,1,NA,2030-01-01 18:14,2030-01-01 18:15,CWL,BOR,9970807,9840201,2030-01-01,18:15:00,4 - EVENING,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
217,SAF,2030-01-01 13:41,NA,NA,1,NA,2030-01-01 18:14,2030-01-01 18:15,CWL,BOR,9970808,9840204,2030-01-01,18:15:00,4 - EVENING,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
218,SAF,2030-01-01 13:42,NA,NA,1,NA,2030-01-01 18:14,2030-01-01 18:15,CWL,BOR,9970809,9840208,2030-01-01,18:15:00,4 - EVENING,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
219,SAF,2030-01-01 13:42,NA,NA,1,NA,2030-01-01 18:14,2030-01-01 18:15,CWL,BOR,9970810,9840209,2030-01-01,18:15:00,4 - EVENING,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
220,SAF,2030-01-01 13:43,NA,NA,1,NA,2030-01-01 18:14,2030-01-01 18:15,CWL,BOR,9970811,9840211,2030-01-01,18:15:00,4 - EVENING,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
221,SAF,2030-01-01 13:43,NA,NA,1,NA,2030-01-01 18:14,2030-01-01 18:15,CWL,BOR,9970812,9840213,2030-01-01,18:15:00,4 - EVENING,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
222,SAF,2030-01-01 13:45,NA,NA,1,NA,2030-01-01 18:14,2030-01-01 18:15,CWL,BOR,9970813,9840224,2030-01-01,18:15:00,4 - EVENING,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
223,SAF,2030-01-01 13:53,NA,NA,1,NA,2030-01-01 18:14,2030-01-01 18:15,CWL,BOR,9970814,9840260,2030-01-01,18:15:00,4 - EVENING,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
224,SAF,2030-01-01 13:53,NA,NA,1,NA,2030-01-01 18:14,2030-01-01 18:15,CWL,BOR,9970815,9840261,2030-01-01,18:15:00,4 - EVENING,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
225,SAF,2030-01-01 13:53,NA,NA,1,NA,2030-01-01 18:14,2030-01-01 18:15,CWL,BOR,9970816,9840262,2030-01-01,18:15:00,4 - EVENING,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
226,SAF,2030-01-01 13:53,NA,NA,1,NA,2030-01-01 18:14,2030-01-01 18:15,CWL,BOR,9970817,9840263,2030-01-01,18:15:00,4 - EVENING,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
227,SAF,2030-01-01 13:54,NA,NA,1,NA,2030-01-01 18:14,2030-01-01 18:15,CWL,BOR,9970818,9840265,2030-01-01,18:15:00,4 - EVENING,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
228,SAF,2030-01-01 13:55,NA,NA,1,NA,2030-01-01 18:14,2030-01-01 18:15,CWL,BOR,9970819,9840267,2030-01-01,18:15:00,4 - EVENING,2 - WEEKEND,2 - TUE,01-Jan,1 - WINTER,2030
