"","Airfield","Flight_ID","Sch_Departure","Act_Departure","Time_of_Day","Period_of_Week","Day_of_Week","Month","Season","Year","tot_pass","N","min","mean","median","max","mean_WTL","mean_City_Flag","mode_BFO_Dest_City","sum_city_mode","N_of_Dest_City","mode_BFO_Dest_Country_Code","sum_country_mode","N_of_Dest_Country","Delay_in_Seconds"
"126","AUC",18220,1851781860,1851781860,"3 - AFTERNOON","1 - WEEKDAY","2 - TUE","09 - SEP","3 - SUMMER","2028",27,24,1,4.58333333333333,4,14,0,0,"BORCWL",27,1,"BOR",27,1,0
"127","AUC",18221,1851784200,1851784200,"3 - AFTERNOON","1 - WEEKDAY","2 - TUE","09 - SEP","3 - SUMMER","2028",36,32,1,3.15625,3,14,0,0,"BORQUE",35,2,"BOR",35,2,0
"128","AUC",18222,1851786060,1851786060,"3 - AFTERNOON","1 - WEEKDAY","2 - TUE","09 - SEP","3 - SUMMER","2028",39,35,1,2.28571428571429,2,4,0,0,"BORCWL",39,1,"BOR",39,1,0
"129","AUC",18223,1851790860,1851790860,"4 - EVENING","1 - WEEKDAY","2 - TUE","09 - SEP","3 - SUMMER","2028",17,17,1,2.05882352941176,2,4,0,0,"NEN003",17,1,"NEN",17,1,0
"130","AUC",18224,1851791820,1851796740,"4 - EVENING","1 - WEEKDAY","2 - TUE","09 - SEP","3 - SUMMER","2028",15,15,1,2.46666666666667,2,5,0,0,"BORQUE",15,1,"BOR",15,1,4920
"131","AUC",18225,1851793860,1851793860,"4 - EVENING","1 - WEEKDAY","2 - TUE","09 - SEP","3 - SUMMER","2028",10,10,1,2.1,2,3,0,0,"BORQUE",10,1,"BOR",10,1,0
"132","AUC",18226,1851794340,1851794340,"4 - EVENING","1 - WEEKDAY","2 - TUE","09 - SEP","3 - SUMMER","2028",16,15,2,2.86666666666667,3,4,0,0,"BORQUE",16,1,"BOR",16,1,0
"133","AUC",18227,1851794340,1851801060,"4 - EVENING","1 - WEEKDAY","2 - TUE","09 - SEP","3 - SUMMER","2028",6,3,1,1.66666666666667,1,3,0,0,"BORCWL",6,1,"BOR",6,1,6720
"134","AUC",18228,1851795960,1851799980,"4 - EVENING","1 - WEEKDAY","2 - TUE","09 - SEP","3 - SUMMER","2028",15,10,1,3.3,2,12,0,0,"VES033",15,1,"VES",15,1,4020
"135","AUC",18229,1851796860,1851804360,"4 - EVENING","1 - WEEKDAY","2 - TUE","09 - SEP","3 - SUMMER","2028",20,19,1,2.57894736842105,3,4,0,0,"BORCWL",20,1,"BOR",20,1,7500
"136","AUC",18230,1851797160,1851797160,"4 - EVENING","1 - WEEKDAY","2 - TUE","09 - SEP","3 - SUMMER","2028",20,18,1,2.55555555555556,3,4,0,0,"VES064",20,1,"VES",20,1,0
"137","AUC",18231,1851798360,1851798360,"4 - EVENING","1 - WEEKDAY","2 - TUE","09 - SEP","3 - SUMMER","2028",14,11,1,2,2,3,0,0,"BORQUE",14,1,"BOR",14,1,0
"138","AUC",18232,1851801000,1851813060,"1 - NIGHT","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",8,3,1,2,2,3,0,0,"BORQUE",8,1,"BOR",8,1,12060
"139","AUC",18233,1851802860,1851807060,"4 - EVENING","1 - WEEKDAY","2 - TUE","09 - SEP","3 - SUMMER","2028",10,10,1,1.8,2,2,0,0,"BORQUE",10,1,"BOR",10,1,4200
"140","AUC",18234,1851840360,1851840360,"2 - MORNING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",19,18,3,4.5,4.5,7,0,0,"BORQUE",19,1,"BOR",19,1,0
"141","AUC",18235,1851840780,1851840780,"2 - MORNING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",23,22,1,4.63636363636364,5,7,0,0,"VES033",23,1,"VES",23,1,0
"142","AUC",18236,1851841440,1851841440,"2 - MORNING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",30,28,2,4.57142857142857,5,7,0,0,"BORQUE",30,1,"BOR",30,1,0
"143","AUC",18237,1851842160,1851842160,"2 - MORNING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",34,32,3,4.75,5,7,0,0,"BORCWL",34,1,"BOR",34,1,0
"144","AUC",18238,1851842760,1851842760,"2 - MORNING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",33,33,1,3.54545454545455,3,6,0,0,"BORQUE",33,1,"BOR",33,1,0
"145","AUC",18239,1851843960,1851843960,"2 - MORNING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",16,15,1,3.73333333333333,4,7,0,0,"VES064",16,1,"VES",16,1,0
"146","AUC",18240,1851845460,1851845460,"2 - MORNING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",6,6,1,3.66666666666667,4,5,0,0,"BORQUE",6,1,"BOR",6,1,0
"147","AUC",18241,1851845760,1851845760,"2 - MORNING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",17,17,1,3.76470588235294,4,5,0,0,"BORCWL",17,1,"BOR",17,1,0
"148","AUC",18242,1851847560,1851847560,"2 - MORNING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",4,4,1,2.5,2.5,4,0,0,"NEN003",4,1,"NEN",4,1,0
"149","AUC",18243,1851847860,1851847860,"2 - MORNING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",17,17,1,2.47058823529412,2,5,0,0,"BORCWL",17,1,"BOR",17,1,0
"150","AUC",18244,1851854460,1851854460,"3 - AFTERNOON","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",46,45,1,2.68888888888889,3,5,0,0,"BORQUE",46,1,"BOR",46,1,0
"151","AUC",18245,1851854760,1851854760,"3 - AFTERNOON","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",42,41,1,2.70731707317073,3,5,0,0,"BORQUE",42,1,"BOR",42,1,0
"152","AUC",18246,1851858420,1851858420,"3 - AFTERNOON","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",27,24,1,4.29166666666667,3,11,0,0,"VES033",27,1,"VES",27,1,0
"153","AUC",18247,1851860220,1851860220,"3 - AFTERNOON","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",32,24,2,4.375,4,10,0,0,"BORCWL",32,1,"BOR",32,1,0
"154","AUC",18248,1851860460,1851860460,"3 - AFTERNOON","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",8,8,2,3.75,3,7,0,0,"VES064",8,1,"VES",8,1,0
"155","AUC",18249,1851863760,1851863760,"3 - AFTERNOON","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",9,8,1,3,2.5,8,0,0,"BORQUE",9,1,"BOR",9,1,0
"156","AUC",18250,1851864300,1851864300,"3 - AFTERNOON","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",19,18,1,2.55555555555556,2,4,0,0,"BORQUE",19,1,"BOR",19,1,0
"157","AUC",18251,1851865560,1851865560,"3 - AFTERNOON","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",26,24,1,3.16666666666667,3,6,0,0,"BORQUE",26,1,"BOR",26,1,0
"158","AUC",18252,1851868260,1851868260,"3 - AFTERNOON","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",33,27,1,2.74074074074074,3,6,0,0,"BORCWL",33,1,"BOR",33,1,0
"159","AUC",18253,1851870600,1851870600,"3 - AFTERNOON","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",41,34,1,3.26470588235294,3,6,0,0,"BORQUE",40,2,"BOR",40,2,0
"160","AUC",18254,1851872460,1851874860,"3 - AFTERNOON","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",40,36,1,2.05555555555556,2,4,0,0,"BORCWL",40,1,"BOR",40,1,2400
"161","AUC",18255,1851873120,1851882660,"4 - EVENING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",14,12,1,2.75,3,5,0,0,"VES033",14,1,"VES",14,1,9540
"162","AUC",18256,1851877260,1851877260,"4 - EVENING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",11,6,1,2,2,3,0,0,"NEN003",11,1,"NEN",11,1,0
"163","AUC",18257,1851878220,1851878220,"4 - EVENING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",25,14,1,1.92857142857143,2,3,0,0,"BORQUE",25,1,"BOR",25,1,0
"164","AUC",18258,1851880260,1851880260,"4 - EVENING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",16,1,1,1,1,1,0,0,"BORQUE",16,1,"BOR",16,1,0
"165","AUC",18259,1851880740,1851880740,"4 - EVENING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",18,1,2,2,2,2,0,0,"BORCWL",18,1,"BOR",18,1,0
"166","AUC",18260,1851880740,1851884460,"4 - EVENING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",13,1,2,2,2,2,0,0,"BORQUE",13,1,"BOR",13,1,3720
"167","AUC",18261,1851882300,1851882300,"4 - EVENING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",24,0,NA,NA,NA,NA,0,0,"VES033",24,1,"VES",24,1,0
"168","AUC",18262,1851883260,1851883260,"4 - EVENING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",32,0,NA,NA,NA,NA,0,0,"BORCWL",32,1,"BOR",32,1,0
"169","AUC",18263,1851883560,1851883560,"4 - EVENING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",23,0,NA,NA,NA,NA,0,0,"VES064",23,1,"VES",23,1,0
"170","AUC",18264,1851884760,1851884760,"4 - EVENING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",16,0,NA,NA,NA,NA,0,0,"BORQUE",16,1,"BOR",16,1,0
"171","AUC",18265,1851887400,1851887400,"4 - EVENING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",20,5,1,1.6,1,3,0,0,"BORQUE",20,1,"BOR",20,1,0
"172","AUC",18266,1851889260,1851889260,"4 - EVENING","1 - WEEKDAY","3 - WED","09 - SEP","3 - SUMMER","2028",39,21,1,2.47619047619048,2,5,0,0,"BORQUE",39,1,"BOR",39,1,0
"173","AUC",18267,1851926760,1851926760,"2 - MORNING","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",50,46,4,9.89130434782609,9,20,0,0,"BORQUE",50,1,"BOR",50,1,0
"174","AUC",18268,1851927180,1851927180,"2 - MORNING","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",15,15,4,8.33333333333333,9,12,0,0,"VES033",15,1,"VES",15,1,0
"175","AUC",18269,1851927840,1851927840,"2 - MORNING","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",37,33,3,10.030303030303,10,22,0,0,"BORQUE",37,1,"BOR",37,1,0
"176","AUC",18270,1851928560,1851928560,"2 - MORNING","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",37,33,3,13.6363636363636,13,23,0,0,"BORCWL",37,1,"BOR",37,1,0
"177","AUC",18271,1851929160,1851929160,"2 - MORNING","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",16,15,1,14.9333333333333,15,23,0,0,"BORQUE",16,1,"BOR",16,1,0
"178","AUC",18272,1851930360,1851930360,"2 - MORNING","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",22,22,2,9.59090909090909,8,22,0,0,"VES064",22,1,"VES",22,1,0
"179","AUC",18273,1851931860,1851931860,"2 - MORNING","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",15,15,1,2.13333333333333,2,4,0,0,"BORQUE",15,1,"BOR",15,1,0
"180","AUC",18274,1851932160,1851932160,"2 - MORNING","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",14,14,1,2.5,3,4,0,0,"BORCWL",14,1,"BOR",14,1,0
"181","AUC",18275,1851933960,1851933960,"2 - MORNING","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",20,19,1,2.73684210526316,3,6,0,0,"NEN003",20,1,"NEN",20,1,0
"182","AUC",18276,1851934260,1851934260,"2 - MORNING","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",18,18,1,3.38888888888889,2,11,0,0,"BORCWL",18,1,"BOR",18,1,0
"183","AUC",18277,1851940860,1851940860,"3 - AFTERNOON","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",45,43,1,3,3,7,0,0,"BORQUE",45,1,"BOR",45,1,0
"184","AUC",18278,1851941160,1851941160,"3 - AFTERNOON","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",43,42,1,3.88095238095238,3.5,8,0,0,"BORQUE",43,1,"BOR",43,1,0
"185","AUC",18279,1851944820,1851944820,"3 - AFTERNOON","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",41,35,1,3.34285714285714,3,8,0,0,"VES033",41,1,"VES",41,1,0
"186","AUC",18280,1851946620,1851946620,"3 - AFTERNOON","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",26,21,2,3.14285714285714,3,6,0,0,"BORCWL",26,1,"BOR",26,1,0
"187","AUC",18281,1851946860,1851946860,"3 - AFTERNOON","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",17,16,2,2.6875,3,4,0,0,"VES064",17,1,"VES",17,1,0
"188","AUC",18282,1851950160,1851950160,"3 - AFTERNOON","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",16,15,1,3.13333333333333,3,6,0,0,"BORQUE",16,1,"BOR",16,1,0
"189","AUC",18283,1851950700,1851952560,"3 - AFTERNOON","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",29,29,1,3.48275862068966,4,5,0,0,"BORQUE",29,1,"BOR",29,1,1860
"190","AUC",18284,1851951960,1851952860,"3 - AFTERNOON","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",23,23,2,3.21739130434783,3,4,0,0,"BORQUE",23,1,"BOR",23,1,900
"191","AUC",18285,1851954660,1851954660,"3 - AFTERNOON","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",43,40,1,2.7,2.5,6,0,0,"BORCWL",43,1,"BOR",43,1,0
"192","AUC",18286,1851957000,1851957000,"3 - AFTERNOON","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",43,41,1,3.31707317073171,3,8,0,0,"BORQUE",43,1,"BOR",43,1,0
"193","AUC",18287,1851958860,1851958860,"3 - AFTERNOON","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",42,40,1,4.95,5,9,0,0,"BORCWL",42,1,"BOR",42,1,0
"194","AUC",18288,1851959520,1851960960,"3 - AFTERNOON","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",45,43,1,4.13953488372093,4,8,0,0,"VES033",45,1,"VES",45,1,1440
"195","AUC",18289,1851963660,1851963660,"4 - EVENING","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",15,15,1,3.46666666666667,3,9,0,0,"NEN003",15,1,"NEN",15,1,0
"196","AUC",18290,1851964620,1851964620,"4 - EVENING","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",38,38,1,3.05263157894737,2.5,8,0,0,"BORQUE",38,1,"BOR",38,1,0
"197","AUC",18291,1851966660,1851966660,"4 - EVENING","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",6,5,1,2.4,2,4,0,0,"BORQUE",6,1,"BOR",6,1,0
"198","AUC",18292,1851967140,1851967140,"4 - EVENING","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",33,27,1,2.55555555555556,2,9,0,0,"BORCWL",22,3,"BOR",32,2,0
"199","AUC",18293,1851968700,1851969960,"4 - EVENING","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",27,27,1,2.18518518518519,2,4,0,0,"VES033",27,1,"VES",27,1,1260
"200","AUC",18294,1851969660,1851969660,"4 - EVENING","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",29,23,1,2.95652173913043,3,5,0,0,"BORCWL",29,1,"BOR",29,1,0
"201","AUC",18295,1851969960,1851979560,"4 - EVENING","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",24,20,1,2.65,2.5,5,0,0,"VES064",24,1,"VES",24,1,9600
"202","AUC",18296,1851971160,1851971160,"4 - EVENING","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",17,15,2,3.26666666666667,4,5,0,0,"BORQUE",17,1,"BOR",17,1,0
"203","AUC",18297,1851973800,1851973800,"4 - EVENING","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",20,18,1,2.77777777777778,2.5,5,0,0,"BORQUE",18,2,"BOR",18,2,0
"204","AUC",18298,1851975660,1851975660,"4 - EVENING","1 - WEEKDAY","4 - THU","09 - SEP","3 - SUMMER","2028",36,35,1,2.57142857142857,3,6,0,0,"BORQUE",36,1,"BOR",36,1,0
"205","AUC",18299,1852013160,1852013160,"2 - MORNING","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",52,47,1,13.6595744680851,14,19,0,0,"BORQUE",51,2,"BOR",51,2,0
"206","AUC",18300,1852013580,1852013580,"2 - MORNING","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",19,17,2,11.3529411764706,13,20,0,0,"VES033",19,1,"VES",19,1,0
"207","AUC",18301,1852013580,1852014060,"2 - MORNING","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",6,6,10,14.3333333333333,13,20,0,0,"VES033",6,1,"VES",6,1,480
"208","AUC",18302,1852014960,1852014960,"2 - MORNING","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",37,31,9,13.6129032258065,13,19,0,0,"BORCWL",37,1,"BOR",37,1,0
"209","AUC",18303,1852015560,1852015560,"2 - MORNING","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",32,28,11,15.0357142857143,14.5,21,0,0,"BORQUE",32,1,"BOR",32,1,0
"210","AUC",18304,1852016760,1852016760,"2 - MORNING","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",38,32,6,14.25,14,20,0,0,"VES064",38,1,"VES",38,1,0
"211","AUC",18305,1852018260,1852018260,"2 - MORNING","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",6,4,4,8.25,7,15,0,0,"BORQUE",6,1,"BOR",6,1,0
"212","AUC",18306,1852018560,1852018560,"2 - MORNING","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",28,28,3,10.7857142857143,12,18,0,0,"BORCWL",28,1,"BOR",28,1,0
"213","AUC",18307,1852019700,1852019700,"2 - MORNING","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",44,39,2,8.43589743589744,8,19,0,0,"BORQUE",44,1,"BOR",44,1,0
"214","AUC",18308,1852020360,1852020360,"2 - MORNING","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",15,15,1,6.6,7,15,0,0,"NEN003",15,1,"NEN",15,1,0
"215","AUC",18309,1852020660,1852020660,"2 - MORNING","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",37,28,2,5.96428571428571,4,20,0,0,"BORCWL",37,1,"BOR",37,1,0
"216","AUC",18310,1852027440,1852027440,"3 - AFTERNOON","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",44,38,1,3.5,2.5,12,0,0,"BORQUE",44,1,"BOR",44,1,0
"217","AUC",18311,1852031400,1852040460,"3 - AFTERNOON","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",31,30,1,4.76666666666667,3,13,0,0,"VES033",31,1,"VES",31,1,9060
"218","AUC",18312,1852033260,1852033260,"3 - AFTERNOON","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",26,23,2,4.21739130434783,3,10,0,0,"VES064",26,1,"VES",26,1,0
"219","AUC",18313,1852036560,1852036560,"3 - AFTERNOON","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",19,19,2,8.36842105263158,7,17,0,0,"BORQUE",19,1,"BOR",19,1,0
"220","AUC",18314,1852036680,1852036680,"3 - AFTERNOON","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",44,43,1,5.53488372093023,3,16,0,0,"BORQUE",44,1,"BOR",44,1,0
"221","AUC",18315,1852038360,1852038360,"3 - AFTERNOON","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",36,35,1,2.71428571428571,3,5,0,0,"BORQUE",36,1,"BOR",36,1,0
"222","AUC",18316,1852041060,1852041060,"3 - AFTERNOON","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",39,35,2,2.71428571428571,3,4,0,0,"BORCWL",39,1,"BOR",39,1,0
"223","AUC",18317,1852041960,1852043760,"3 - AFTERNOON","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",36,32,1,2.53125,2,5,0,0,"BORCWL",36,1,"BOR",36,1,1800
"224","AUC",18318,1852043400,1852043400,"3 - AFTERNOON","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",3,3,3,11,15,15,0,0,"BORQUE",3,1,"BOR",3,1,0
"225","AUC",18319,1852053060,1852053060,"4 - EVENING","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",15,1,1,1,1,1,0,0,"BORQUE",15,1,"BOR",15,1,0
"226","AUC",18320,1852057560,1852057560,"4 - EVENING","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",9,0,NA,NA,NA,NA,0,0,"BORQUE",9,1,"BOR",9,1,0
"227","AUC",18321,1852061940,1852061940,"4 - EVENING","1 - WEEKDAY","5 - FRI","09 - SEP","3 - SUMMER","2028",20,1,2,2,2,2,0,0,"BORQUE",20,1,"BOR",20,1,0
"228","AUC",18322,1852099560,1852099560,"2 - MORNING","2 - WEEKEND","6 - SAT","09 - SEP","3 - SUMMER","2028",49,45,1,7.82222222222222,5,75,0,0,"BORQUE",49,1,"BOR",49,1,0
"229","AUC",18323,1852099980,1852110000,"2 - MORNING","2 - WEEKEND","6 - SAT","09 - SEP","3 - SUMMER","2028",9,9,1,4.22222222222222,3,10,0,0,"VES033",9,1,"VES",9,1,10020
"230","AUC",18324,1852101960,1852101960,"2 - MORNING","2 - WEEKEND","6 - SAT","09 - SEP","3 - SUMMER","2028",40,39,2,5.61538461538461,4,14,0,0,"BORQUE",40,1,"BOR",40,1,0
"231","AUC",18325,1852103160,1852103160,"2 - MORNING","2 - WEEKEND","6 - SAT","09 - SEP","3 - SUMMER","2028",21,19,1,3.73684210526316,4,12,0,0,"VES064",21,1,"VES",21,1,0
"232","AUC",18326,1852104660,1852104660,"2 - MORNING","2 - WEEKEND","6 - SAT","09 - SEP","3 - SUMMER","2028",6,6,3,4.83333333333333,4,11,0,0,"BORQUE",6,1,"BOR",6,1,0
"233","AUC",18327,1852104960,1852104960,"2 - MORNING","2 - WEEKEND","6 - SAT","09 - SEP","3 - SUMMER","2028",40,37,1,6.10810810810811,5,13,0,0,"BORCWL",40,1,"BOR",40,1,0
"234","AUC",18328,1852106340,1852106340,"2 - MORNING","2 - WEEKEND","6 - SAT","09 - SEP","3 - SUMMER","2028",45,41,1,5.85365853658537,4,13,0,0,"BORQUE",45,1,"BOR",45,1,0
"235","AUC",18329,1852107060,1852107060,"2 - MORNING","2 - WEEKEND","6 - SAT","09 - SEP","3 - SUMMER","2028",29,28,1,3.96428571428571,3,10,0,0,"BORCWL",29,1,"BOR",29,1,0
"236","AUC",18330,1852113900,1852113900,"3 - AFTERNOON","2 - WEEKEND","6 - SAT","09 - SEP","3 - SUMMER","2028",46,46,1,2.97826086956522,2,8,0,0,"BORQUE",46,1,"BOR",46,1,0
"237","AUC",18331,1852117200,1852119360,"3 - AFTERNOON","2 - WEEKEND","6 - SAT","09 - SEP","3 - SUMMER","2028",31,27,1,3.48148148148148,3,7,0,0,"VES033",31,1,"VES",31,1,2160
"238","AUC",18332,1852119420,1852119420,"3 - AFTERNOON","2 - WEEKEND","6 - SAT","09 - SEP","3 - SUMMER","2028",22,20,1,3.85,3.5,7,0,0,"BORCWL",22,1,"BOR",22,1,0
"239","AUC",18333,1852119660,1852119660,"3 - AFTERNOON","2 - WEEKEND","6 - SAT","09 - SEP","3 - SUMMER","2028",48,45,1,2.95555555555556,3,6,0,0,"VES064",48,1,"VES",48,1,0
"240","AUC",18334,1852122960,1852131360,"3 - AFTERNOON","2 - WEEKEND","6 - SAT","09 - SEP","3 - SUMMER","2028",34,30,1,3.3,3,6,0,0,"BORQUE",34,1,"BOR",34,1,8400
"241","AUC",18335,1852123320,1852129860,"3 - AFTERNOON","2 - WEEKEND","6 - SAT","09 - SEP","3 - SUMMER","2028",34,29,1,3.03448275862069,3,7,0,0,"BORQUE",34,1,"BOR",34,1,6540
"242","AUC",18336,1852124760,1852124760,"3 - AFTERNOON","2 - WEEKEND","6 - SAT","09 - SEP","3 - SUMMER","2028",39,36,1,3.80555555555556,4,8,0,0,"BORQUE",39,1,"BOR",39,1,0
"243","AUC",18337,1852127460,1852127460,"3 - AFTERNOON","2 - WEEKEND","6 - SAT","09 - SEP","3 - SUMMER","2028",32,28,1,2.71428571428571,2,6,0,0,"BORCWL",32,1,"BOR",32,1,0
"244","AUC",18338,1852129920,1852129920,"3 - AFTERNOON","2 - WEEKEND","6 - SAT","09 - SEP","3 - SUMMER","2028",41,38,2,3.28947368421053,3,6,0,0,"BORQUE",41,1,"BOR",41,1,0
"245","AUC",18339,1852131660,1852131660,"3 - AFTERNOON","2 - WEEKEND","6 - SAT","09 - SEP","3 - SUMMER","2028",38,37,2,3.45945945945946,3,6,0,0,"BORCWL",38,1,"BOR",38,1,0
"246","AUC",18340,1852132260,1852139160,"4 - EVENING","2 - WEEKEND","6 - SAT","09 - SEP","3 - SUMMER","2028",21,21,1,3.61904761904762,3,5,0,0,"VES033",21,1,"VES",21,1,6900
"247","AUC",18341,1852136460,1852136460,"4 - EVENING","2 - WEEKEND","6 - SAT","09 - SEP","3 - SUMMER","2028",29,29,1,2.68965517241379,3,5,0,0,"NEN003",29,1,"NEN",29,1,0
"248","AUC",18342,1852138800,1852138800,"4 - EVENING","2 - WEEKEND","6 - SAT","09 - SEP","3 - SUMMER","2028",45,43,1,2.90697674418605,3,5,0,0,"BORQUE",45,1,"BOR",45,1,0
"249","AUC",18343,1852139460,1852139460,"4 - EVENING","2 - WEEKEND","6 - SAT","09 - SEP","3 - SUMMER","2028",16,16,2,2.9375,3,6,0,0,"BORQUE",16,1,"BOR",16,1,0
"250","AUC",18344,1852139940,1852139940,"4 - EVENING","2 - WEEKEND","6 - SAT","09 - SEP","3 - SUMMER","2028",43,43,1,2.7906976744186,3,6,0,0,"BORCWL",29,2,"BOR",43,1,0
"251","AUC",18345,1852141200,1852151460,"4 - EVENING","2 - WEEKEND","6 - SAT","09 - SEP","3 - SUMMER","2028",2,2,4,4,4,4,0,0,"VES033",2,1,"VES",2,1,10260
"252","AUC",18346,1852142460,1852142460,"4 - EVENING","2 - WEEKEND","6 - SAT","09 - SEP","3 - SUMMER","2028",34,33,1,2.78787878787879,3,7,0,0,"BORCWL",34,1,"BOR",34,1,0
